,BusinessNum,cmpNm,기업명,ceoNm,telNo,faxTelNo,zip,adr,dtlAdr,cmpTypNm,cmpSclNm,pbcoGbNm,indCd1,indNm
2883,5728607269,20211228,(주)아토종***,최**,063-237-0013,063-272-9192,54868,전라북도 전주시 덕진구 만성중앙로 54-47,"601호 (만성동,스타타워)",일반,중소기업,일반기업,42133,조적 및 석공사업
2884,4098704061,20211228,(주)소***,김**,221421700,02-2142-1700,5717,서울특별시 송파구 중대로 135,"서관 10층 (가락동,아이티벤처타워)",일반,중소기업,일반기업,26410,유선 통신장비 제조업
2885,2178102405,20210903,(주)**,이**,,,13558,경기 성남시 분당구 정자로 13,"6층 613호 (정자동,월드비터)",일반,중소기업,일반기업,62010,컴퓨터 프로그래밍 서비스업
2886,1198700189,20211130,(주)클라우드***,양**,070 47393000,260083462,13636,경기 성남시 분당구 탄천상로151번길 20,"A동 1층 (구미동,월드쇼핑)",일반,중소기업,일반기업,58222,응용 소프트웨어 개발 및 공급업
2887,1088102482,20210923,(주)대원***,이**,02 826 3113,02 826 3112,,서울 영등포구 신풍로14길,10-1 (신길동),일반,중소기업,일반기업,42320,통신 공사업
2888,3148609856,20210903,(주)**,이**,042-233-9981,042 3359980,34015,대전광역시 유성구 테크노3로 49,(관평동),일반,중소기업,일반기업,62010,컴퓨터 프로그래밍 서비스업
2889,1178509292,20220308,메가박스중앙***,홍**,02  32185541,02  32185600,7997,서울 양천구 목동동로,309,외감,중견기업,일반기업,59141,영화관 운영업
2890,2038102313,20211228,(주)두***,손**,02  22328400,02  22333296,4599,서울특별시 중구 다산로,83-1 (신당동),일반,중소기업,일반기업,42320,통신 공사업
2891,1088107207,20211229,디에스지엔***,신**,02  583 3124,02-584-3125,7013,서울특별시 동작구 동작대로 89,"13층 (사당동,골든시네마타워)",일반,중소기업,일반기업,46522,통신·방송장비 및 부품 도매업
2892,1358603415,20210903,(주)니트***,곽**,031 255 7878,031 255 4949,16490,경기 수원시 팔달구 경수대로446번길 24,5층 (인계동),일반,중소기업,일반기업,62010,컴퓨터 프로그래밍 서비스업
2893,1378603830,20211130,명인씨앤씨***,임**,032 574 0301,032 578 1129,21091,인천광역시 계양구 계양대로,"82, 4층 411호 (작전동)",일반,중소기업,일반기업,42320,통신 공사업
2894,2218106551,20210903,(자)포인***,노**,031-977-1930,031-977-1929,10350,경기 고양시 일산서구 원일로 72,"205호 (일산동,동해빌딩)",일반,중소기업,일반기업,42490,기타 건축마무리 공사업
2895,2108107081,20221022,도연산***,김**,02-338-6653,,,"서울특별시 강서구 곰달래로 272 802호 (화곡동,에스제이빌딩)",,일반,중소기업,,42201,배관 및 냉ㆍ난방 공사업
2896,6758603068,20211201,(주)워트인텔***,윤**,02  210 0110,02 5810118,6536,서울특별시 서초구 강남대로 507,6층 (반포동),일반,중소기업,일반기업,63120,포털 및 기타 인터넷 정보 매개 서비스업
2897,1342004180,20211228,대성**,황**,031 431 7755,,15616,경기 안산시 단원구 첨단로,"23 (성곡동,4바 903호)",일반,중소기업,일반기업,46522,통신·방송장비 및 부품 도매업
2898,1058608273,20221022,청양종***,구**,02-336-3300,,,"서울 마포구 양화로 100-10 4층 (서교동,다내리빌딩)",,일반,중소기업,,72120,엔지니어링 서비스업
2899,2208801229,20210903,(주)호우***,백**,070-8282-1311,070-8282-1313,7208,서울 영등포구 선유로49길 23,"614호 (양평동4가,아이에스비즈타워2차)",일반,중소기업,일반기업,62021,컴퓨터시스템 통합 자문 및 구축 서비스업
2900,1268102878,20210923,(주)성원정***,김**,031 253 6060,031 251 6868,12735,경기도 광주시 초월읍 무들로8번길 39-42,(대쌍령리),일반,중소기업,일반기업,42320,통신 공사업
2901,5058107975,20211130,쎄인탑***,심**,031-213-6271,031-213-6275,16522,경기 수원시 영통구 삼성로 274,"303호 (원천동,수원팩토리월드)",일반,중소기업,일반기업,42320,통신 공사업
2902,1728608546,20220302,(주)카카오모***,류**,15999400,031-628-7181,13529,경기 성남시 분당구 판교역로 152,"13층 (백현동,알파돔타워)",외감,대기업,일반기업,63991,데이터베이스 및 온라인정보 제공업
2903,8118604162,20221022,시**,김**,061-927-7000,,,전라남도 화순군 화순읍 덕음로 967 (삼천리),,일반,중소기업,,42321,일반 통신 공사업
2904,5038102561,20211018,아이엔지텍***,손**,053 429 7588,053 650 1819,41940,대구 중구 동덕로 115,"1907호 (삼덕동2가,진석타워즈)",일반,중소기업,일반기업,42320,통신 공사업
2905,1048105465,20210820,(주)스카이라이프***,윤**,02  21460700,02  26485454,3926,서울 마포구 매봉산로 75,"10층 (상암동,디디엠씨)",외감,대기업,일반기업,60221,프로그램 공급업
2906,8188605560,20221022,세**,김**,,,,"서울특별시 마포구 매봉산로 18 502호 (상암동,마포창업복지관)",,일반,중소기업,,58222,응용 소프트웨어 개발 및 공급업
2907,1288607769,20211018,청운이엔에스***,김**,031-945-5800,031-945-5801,10935,경기 파주시 조리읍 능안로 290-25,"나동 (능안리,(주)청우테크)",일반,중소기업,일반기업,42320,통신 공사업
2908,5508707130,20220302,엠에스에이***,이**,051 784 9335,051 784 9332,46726,부산광역시 강서구 명지국제7로 44,"901호 (명지동,퍼스트월드브라이튼)",외감,중견기업,일반기업,41111,단독 주택 건설업
2909,4168109109,20211130,미소스케이프***,권**,053-759-8151,053-751-8151,42975,대구광역시 달성군 논공읍 노이길 422-5,(노이리),일반,중소기업,일반기업,42139,기타 옥외 시설물 축조관련 전문공사업
2910,2648100500,20210903,(주)쓰리***,윤**,02-577-3088,02 5773087,8390,서울 구로구 디지털로26길 111,"1212호 (구로동,제이앤케이디지털타워)",일반,중소기업,일반기업,62010,컴퓨터 프로그래밍 서비스업
2911,1198705779,20211130,(주)오***,고**,02-3397-0293,264551013,58322,전남 나주시 우정로 10,"가동 4층 404호 (빛가람동,이노파크식스틴)",일반,중소기업,일반기업,63999,그 외 기타 정보 서비스업
2912,6158108442,20211228,대성종합건설***,김**,553915672,553916244,50460,경상남도 밀양시 하남읍 수산동촌2길,"5, 1층 (수산리)",일반,중소기업,일반기업,41120,비주거용 건물 건설업
2913,2978109057,20210903,(주)클라우드***,김**,,,34014,대전광역시 유성구 테크노중앙로 55,"701호 (관평동,에이스타워)",일반,중소기업,일반기업,62010,컴퓨터 프로그래밍 서비스업
2914,1058700254,20221022,킹**,강*,02-714-4142,,,"서울특별시 영등포구 양평로 157 제8층 제807호, 제808호 (양평동5가,선유도투웨니퍼스트밸리)",,일반,중소기업,,46443,화장품 및 화장용품 도매업
2915,2288107513,20211229,(주)***,정**,032 8748543,032-874-8542,21632,인천광역시 남동구 은봉로 52,"5층 506호 (논현동,엔아이씨지식산업센터)",일반,중소기업,일반기업,58222,응용 소프트웨어 개발 및 공급업
2916,2138608310,20210917,(주)코인스***,장**,02-571-8231,02-571-7666,6776,서울특별시 서초구 마방로6길 21,2층 (양재동),일반,중소기업,일반기업,42420,유리 및 창호 공사업
2917,1198104295,20211018,(주)서우건***,이**,02  808 39835   ,02  804 2163,8613,서울특별시 금천구 시흥대로63길,60 (시흥동),외감,중소기업,일반기업,42311,일반전기 공사업
2918,5158108581,20210923,(주)동광정***,정**,053 290 2233,0505 290 2233,42697,대구 달서구 성서동로,"321, 3층 (장기동)",일반,중소기업,일반기업,42322,내부 통신배선 공사업
2919,2138105102,20211229,(주)세종***,김형석외***,044-863-8735,044-863-8734,30121,세종 갈매로 351,"B동 4133호 (어진동,에비뉴힐)",일반,중소기업,일반기업,42209,기타 건물 관련설비 설치 공사업
2920,2128503208,20221022,미래텔레콤(주)강동***,김주환외 ***,,,,"서울특별시 강동구 양재대로 1491, 1층 102호 (길동,명진2타워)",,외감,중소기업,,47312,통신기기 소매업
2921,5928103049,20211201,(주)드***,김**,032-221-0048,031-221-0049,14747,경기도 부천시 심곡로 62,"201호 (심곡본동,정원홈타운)",일반,중소기업,일반기업,42310,전기 공사업
2922,1058600197,20221022,다림**,정**,02-3142-2267,,,서울 마포구 연희로 31 (연남동),,일반,중소기업,,21300,의료용품 및 기타 의약 관련제품 제조업
2923,5028100774,20211130,(주)***,송**,053-760-1881,053-760-1854,42175,대구 수성구 동대구로 23,(두산동),코스닥등록,중소기업,일반기업,60210,지상파 방송업
2924,1138600820,20210903,(주)프***,홍**,070-0883-5103,7077225103,13557,경기도 성남시 분당구 정자일로 177,"B동 2609호 (정자동,인텔리지2)",일반,중소기업,일반기업,62021,컴퓨터시스템 통합 자문 및 구축 서비스업
2925,1288606354,20211229,(주)올***,이**,031 972 0799,031 972 0289,10510,경기 고양시 덕양구 토당로42번길 13-15,(토당동),일반,중소기업,일반기업,47911,전자상거래 소매 중개업
2926,1208800029,20210917,(주)비바리퍼***,이**,02-566-7016,--,,서울 강남구 테헤란로 142,"12층 (역삼동,아크플레이스)",외감,중소기업,일반기업,62010,컴퓨터 프로그래밍 서비스업
2927,1148104533,20210903,(주)태성에스컬***,윤**,02-582-9060,02-584-8185,6675,서울 서초구 서초대로,28 (방배동),외감,중소기업,일반기업,42209,기타 건물 관련설비 설치 공사업
2928,2128109287,20221022,썬덴코**,권**,02-2054-8927,,,"서울 송파구 송파대로 167 B동 1213호 (문정동,문정역테라타워)",,일반,중소기업,,29299,그 외 기타 특수목적용 기계 제조업
2929,2148704816,20210923,(주)넷***,추**,02  719 1310,02  704 4736,4303,서울 용산구 청파로 345,"(서계동,주연빌딩)",일반,중소기업,일반기업,46510,"컴퓨터 및 주변장치, 소프트웨어 도매업"
2930,2208709262,20210820,(주)홈***,조**,02 566 0056,02 562 0096,3926,서울 마포구 상암산로 76,"15층 (상암동,YTN뉴스퀘어빌딩)",외감,중견기업,일반기업,59130,"영화, 비디오물 및 방송프로그램 배급업"
2931,1588503056,20211228,아성크린후로텍***,김**,,,4067,서울 마포구 독막로19길,8-17 (상수동),일반,중소기업,일반기업,68110,부동산 임대업
2932,6138109474,20220308,(주)신안***,윤**,055-747-9012,055 763 5804,52678,경상남도 진주시 순환로,563 (평거동),일반,중소기업,일반기업,42201,배관 및 냉ㆍ난방 공사업
2933,2158604207,20211229,(주)케이티엠오에***,김**,02-701-5751,02-703-5754,6352,서울 강남구 광평로47길 28,"1, 5층 (수서동,케이티수서빌딩)",외감,대기업,일반기업,74100,사업시설 유지·관리 서비스업
2934,1088107710,20210820,(주)루트온***,강**,02  69257087,02  841 8877,7347,서울특별시 영등포구 신길로 204,"5층 (신길동,인의빌딩)",일반,중소기업,일반기업,58221,시스템 소프트웨어 개발 및 공급업
2935,2268105235,20211018,신화건설***,윤**,033 645 6210,033 642 6165,25604,강원도 강릉시 남부로,62 (내곡동),외감,중소기업,일반기업,41220,토목시설물 건설업
2936,1388102968,20211229,(주)***,이**,031 422 8750,031-421-8752,14056,경기도 안양시 동안구 학의로,"282, 408호 (관양동,금강펜테리움아이티타워)",일반,중소기업,일반기업,46522,통신·방송장비 및 부품 도매업
2937,1668702030,20210903,(주)해***,김**,031 4324952,031-432-4953,15073,경기도 시흥시 경기과기대로 270,"제1중소기업관 221호 (정왕동,경기과학기술대학교)",일반,중소기업,일반기업,58222,응용 소프트웨어 개발 및 공급업
2938,6218100467,20211130,네오건설***,정**,051 513 9301,051 513 9332,46244,부산 금정구 금정로 226,6층 (구서동),일반,중소기업,일반기업,41121,사무·상업용 및 공공기관용 건물 건설업
2939,1058603215,20210923,(주)다***,김**,02-326-2025,02-326-2185,7547,서울 강서구 양천로 583,"B동 2010호 (염창동,우림블루나인)",일반,중소기업,일반기업,42322,내부 통신배선 공사업
2940,5508606369,20221022,엠티**,김**,02-859-3585,,,"서울 마포구 성암로 330 516호 (상암동,디엠씨첨단산업센터)",,일반,중소기업,,58222,응용 소프트웨어 개발 및 공급업
2941,5298609884,20211130,(주)하늘종***,김**,264086153,,5662,서울 송파구 백제고분로46길 7-17,201호 (송파동),일반,중소기업,일반기업,41229,기타 토목 시설물 건설업
2942,1058609355,20221022,우아**,안**,02-3142-3513,,,서울특별시 마포구 양화로6길 51 (서교동),,외감,중소기업,,68121,주거용 건물 개발 및 공급업
2943,4778707314,20210923,엠씨씨건설***,김**,02-2636-6778,,7271,서울특별시 영등포구 양산로,"53, 710호 (양평동3가,월드메르디앙비즈센터)",일반,중소기업,일반기업,42121,토공사업
2944,6068108833,20211228,(주)대***,박**,051 335 5815,051 335 5816,46638,부산 북구 낙동북로 736,"상가동 203호 (구포동,유림노르웨이숲)",일반,중소기업,일반기업,42204,소방시설 공사업
2945,6218108420,20211130,(주)천***,김**,055 388 2824,055 388 2855,44921,울산광역시 울주군 범서읍 구영로 239,(구영리),일반,중소기업,일반기업,41220,토목시설물 건설업
2946,4058607663,20221022,에스**,오**,033-763-5611,,,충청북도 청주시 상당구 남일면 가산길 77 (가산리),,일반,중소기업,,26410,유선 통신장비 제조업
2947,6428806616,20220308,(주)신***,김**,02-976-4491,02 9764498,1685,서울특별시 노원구 상계로9나길 17,"A동 101호 (상계동,풀내음파크빌)",일반,중소기업,일반기업,42311,일반전기 공사업
2948,6368106467,20210820,(주)칸***,이**,02-522-5755,070-8242-5734,6744,서울 서초구 바우뫼로 179,"2층 201호 5층, B101 (양재동,에이스빌딩)",일반,중소기업,일반기업,59113,광고 영화 및 비디오물 제작업
2949,1198101841,20210820,(주)***,이**,070 40155803,070 40155815,8381,서울특별시 구로구 디지털로 273,"1105호 (구로동,에이스트윈타워2차)",일반,중소기업,일반기업,58221,시스템 소프트웨어 개발 및 공급업
2950,1058601746,20211018,(주)이크***,이**,02  21019100,02  713 4614,8380,서울 구로구 디지털로33길 27,"삼성아이티밸리 808, 809, 810, 811, 812호 (구로동)",코스닥등록,중견기업,일반기업,63991,데이터베이스 및 온라인정보 제공업
2951,1438103303,20211018,신성정보통신***,구**,031-341-1766,031-267-1767,15850,경기 군포시 고산로 166,"102동 405호 (당정동,SK벤티움)",일반,중소기업,일반기업,42321,일반 통신 공사업
2952,1058509139,20220302,한국중부발전(주)서울화력***,김**,02-320-2276,02-320-2192,4082,서울 마포구 토정로,"56, 1 (당인동,서울화력발전소)",외감,기타(비영리법인),일반기업,35113,화력 발전업
2953,5818607389,20220308,(주)아이티스***,김**,02  22413984,02  921 2211,8504,서울특별시 금천구 가산디지털2로 165,"5층 502호 (가산동,백상스타타워2차)",일반,중소기업,일반기업,58222,응용 소프트웨어 개발 및 공급업
2954,1118602010,20220302,(주)**,손**,435336605,043-533-6607,27835,충청북도 진천군 진천읍 문화12길 6,(신정리),일반,중소기업,일반기업,42201,배관 및 냉ㆍ난방 공사업
2955,4168107868,20211130,(주)진성건***,김**,033 264 7536,033 2634189,24615,강원도 인제군 북면 원통로348번길 9,(원통리),일반,중소기업,일반기업,42110,건물 및 구축물 해체 공사업
2956,1078100331,20221022,피앤지코퍼***,고**,02-761-4042,,,서울 강남구 강남대로116길 22 (논현동),,외감,중소기업,,14490,기타 의복 액세서리 제조업
2957,7568808374,20210923,마인드건설***,정**,28583322,02-864-2234,8539,서울특별시 금천구 시흥대로146길,19 (독산동),일반,중소기업,일반기업,62010,컴퓨터 프로그래밍 서비스업
2958,5848107249,20210923,(주)지에스***,강**,  02 5275767,,21551,인천광역시 남동구 예술로258번길,"13, 3층 (간석동)",일반,중소기업,일반기업,62010,컴퓨터 프로그래밍 서비스업
2959,6058107250,20211229,(주)중앙전***,장**,051 816 4949,051 818 1210,48267,부산 수영구 수영로 668,"807호 (광안동,화목오피스텔)",일반,중소기업,일반기업,42322,내부 통신배선 공사업
2960,1342002044,20211229,테릭이**,나**,031 480 7822,031 480 7824,14990,경기도 시흥시 금화로202번길,136-1 (산현동),일반,중소기업,일반기업,26429,기타 무선 통신장비 제조업
2961,1778106785,20210923,앨런소프트***,장**,010-9931-0081,,8511,서울특별시 금천구 디지털로9길 41,"1401호 (가산동,삼성아이티해링턴타워)",일반,중소기업,일반기업,62010,컴퓨터 프로그래밍 서비스업
2962,8588605002,20211228,(주)라온에***,도**, 054 7159989,3180101093,8591,서울 금천구 가산디지털1로 2,"513호 (가산동,우림라이온스밸리2차)",일반,중소기업,일반기업,42204,소방시설 공사업
2963,1198808558,20211018,(주)태영정보통***,김**,02-804-4933,02-892-8450,8635,서울특별시 금천구 시흥대로 193,"511호 (시흥동,아람아이씨티타워)",일반,중소기업,일반기업,42322,내부 통신배선 공사업
2964,1208708603,20211228,(주)브레인***,윤신근외***,7046968479,7040323771,6160,서울특별시 강남구 테헤란로 415,"307호 (삼성동,주식회사 호텔롯데엘7강남)",일반,중소기업,일반기업,63991,데이터베이스 및 온라인정보 제공업
2965,3138101406,20210903,(주)스마트정***,이**,041-936-0545,041-936-0546,33506,충남 보령시 웅천읍 산업단지길 9,1층 (구룡리),일반,중소기업,일반기업,42321,일반 통신 공사업
2966,2208603690,20210818,(주)크림***,정**,010-3604-8311,,6116,서울특별시 강남구 논현로119길 16,5동 (논현동),일반,중소기업,일반기업,62020,"컴퓨터시스템 통합 자문, 구축 및 관리업"
2967,2128605799,20210917,(주)다이브***,김**,02-473-0267,02-479-0268,12248,경기도 남양주시 다산중앙로19번길 25-23,"524호 (다산동,다산진건블루웨일지식산업센터2차)",일반,중소기업,일반기업,63120,포털 및 기타 인터넷 정보 매개 서비스업
2968,4948107346,20210903,에스엔씨종합건설***,박용흠외 ***,234529920,02-3452-9921,5855,서울 송파구 법원로4길 5,"3층 306호 (문정동,송파법조타운푸르지오)",일반,중소기업,일반기업,41229,기타 토목 시설물 건설업
2969,3148605426,20211130,(주)***,김**,041-175-9056,041-754-9057,32738,충청남도 금산군 금산읍 뒷담말4길 24,(중도리),일반,중소기업,일반기업,42321,일반 통신 공사업
2970,4808806224,20211130,(주)엠***,정**,031 4297450,031 6297440,15843,경기도 군포시 엘에스로 13,"5층 511호 (당정동,신일아이티유토지식산업센터)",일반,중소기업,일반기업,58221,시스템 소프트웨어 개발 및 공급업
2971,1828706640,20210818,에이치솔루션***,최**,,,10387,경기 고양시 일산서구 강성로 147,"505-5호 (주엽동,동문시티프라자)",일반,중소기업,일반기업,62010,컴퓨터 프로그래밍 서비스업
2972,5768801015,20211228,(주)디젠트***,안**,234203141,02-3420-3009,,서울 강남구 강남대로,"388, 9층 (역삼동,강남센타빌딩)",일반,중소기업,일반기업,58222,응용 소프트웨어 개발 및 공급업
2973,2218707037,20221022,클락스**,김**,02-6337-7070,,,"서울 마포구 독막로 279 1동 1층 (대흥동,상장회사회관)",,외감,중소기업,,28909,그 외 기타 전기장비 제조업
2974,1148603026,20210820,(주)시너지***,강**,02  540 4124,02  540 4125,3920,서울 마포구 성암로 330,"A동 601호 (상암동,디엠씨첨단산업센터)",외감,중소기업,일반기업,59112,애니메이션 영화 및 비디오물 제작업
2975,5068108465,20211130,인켈정보통신***,장**,054-427-6144,054-277-6145,37552,경북 포항시 북구 흥해읍 삼흥로501번길 24-38,(남송리),일반,중소기업,일반기업,42321,일반 통신 공사업
2976,2060108851,20210818,에이젤***,김**,02  29912387,02  22944140,2526,서울특별시 동대문구 사가정로,"240 (장안동,삼아빌딩303호)",일반,중소기업,일반기업,62090,기타 정보기술 및 컴퓨터 운영 관련 서비스업
2977,1208609237,20210903,(주)엔트리브***,이**,031 696 4200,031 80174470,13530,경기도 성남시 분당구 대왕판교로606번길 10,"1동 5층 (백현동,알파리움타워)",외감,중견기업,일반기업,58221,시스템 소프트웨어 개발 및 공급업
2978,3908707790,20221022,매드엑스***,김**,,,,"경기도 성남시 분당구 대왕판교로644번길 49 2층 (삼평동,한컴타워)",,일반,중소기업,,75290,기타 여행보조 및 예약 서비스업
2979,1298100750,20211229,(주)***,정**,031 452 6633,031 452 6733,15808,경기도 군포시 엘에스로,"153-18, 101호 (산본동,L&C타워)",외감,중소기업,일반기업,26429,기타 무선 통신장비 제조업
2980,2208707465,20211229,(주)지제이전***,김**,02  555 0000,02  555 9700,6231,서울 강남구 도곡로,"219, 1층 (역삼동,우노빌딩)",일반,중소기업,일반기업,26410,유선 통신장비 제조업
2981,3148603314,20210903,(주)***,이**,7070902921,7082445796,34016,대전광역시 유성구 테크노3로 65,"213호 (관평동,한신에스메카)",일반,중소기업,일반기업,62021,컴퓨터시스템 통합 자문 및 구축 서비스업
2982,6138105607,20211229,(주)우***,노**,070 4915545 0,032 321 0452,14548,경기 부천시 중동로248번길 33,"301호 (중동,신풍프라자)",일반,중소기업,일반기업,42410,"도장, 도배 및 내장 공사업"
2983,1358607228,20211130,(주)옵***,이**,317377834,031 7377849,13494,경기 성남시 분당구 판교역로241번길 20,"6층 (삼평동,미래에셋벤처타워)",외감,중소기업,일반기업,63999,그 외 기타 정보 서비스업
2984,1138602414,20210903,(주)엔엠***,김**,070 4115 7890,070 4115 7808,8380,서울 구로구 디지털로33길 27,"1306호 (구로동,삼성IT밸리 13층)",일반,중소기업,일반기업,62010,컴퓨터 프로그래밍 서비스업
2985,4028108394,20211130,(유)건일***,김**,063 227 0404,063 229 7273,54976,전북 전주시 완산구 중산9길,03월 07일,일반,중소기업,일반기업,42320,통신 공사업
2986,5158105565,20211130,(주)대원***,박**,033-263-0209,033-264-0209,24399,강원도 춘천시 동내면 순환대로,"940, 2층 223호 (거두리)",일반,중소기업,일반기업,42500,시설물 유지관리 공사업
2987,2268104765,20210903,(자)비제***,정**,070 74308735,061 721 8218,57958,전라남도 순천시 우석로,113 (남정동),일반,중소기업,일반기업,42121,토공사업
2988,1058603036,20221022,성산정보***,김**,02-703-7871,,,"서울특별시 마포구 만리재로 15 14층 (공덕동,제일빌딩)",,일반,중소기업,,42322,내부 통신배선 공사업
2989,6178107394,20211130,세영토건***,김**,051 611 2003,051 611 2104,48313,부산 수영구 황령대로489번길 22,"502호 (남천동,부호빌딩)",일반,중소기업,일반기업,41110,주거용 건물 건설업
2990,3138103502,20210923,동양통신기술***,이**,042-622-3678,042-622-3679,29034,충청북도 옥천군 옥천읍 가화1길,3 (금구리),일반,중소기업,일반기업,42320,통신 공사업
2991,2148601921,20210923,(주)패션***,채**,02-559-5300,02-558-7457,13487,경기도 성남시 분당구 판교로,"242, A동 1002호 (삼평동)",일반,중소기업,일반기업,47911,전자상거래 소매 중개업
2992,6138107272,20211130,(주)***,노**,053-765-8161,053-765-8162,36540,경상북도 영양군 영양읍 석영로 1418,4층 (서부리),일반,중소기업,일반기업,41200,토목 건설업
2993,2118101821,20210820,(주)아이에***,김**,02  60056000,02  60056002,6100,서울 강남구 선릉로 629,(논현동),거래소상장,중견기업,일반기업,59111,일반 영화 및 비디오물 제작업
2994,5088108863,20211228,영진토건***,조**,054 275 9700,054 275 9707,36323,경북 울진군 울진읍 울진북로 602,"104동 201호 (고성리,금광베네스타)",일반,중소기업,일반기업,42130,시설물 축조 관련 전문공사업
2995,4168106814,20211228,(주)동***,박**,062 654 8090,062 654 8095,57377,전라남도 담양군 창평면 창평현로 578-48,(의항리),일반,중소기업,일반기업,41200,토목 건설업
2996,2108105966,20211201,(주)대***,김**,02-980-6474,02-980-6475,1225,서울 강북구 오현로 208,"301동 203호 (번동,주공상가아파트)",일반,중소기업,일반기업,42310,전기 공사업
2997,2158608076,20210923,(주)***,송**,262075926,02  565 7790,6045,서울특별시 강남구 학동로,"157, 6층 (논현동,원일빌딩)",외감,중소기업,일반기업,58222,응용 소프트웨어 개발 및 공급업
2998,3148608721,20211130,(주)엔***,안**,042-861-0600,042-861-0601,,대전 유성구 지족로148번길,5-34 (지족동),일반,중소기업,일반기업,58221,시스템 소프트웨어 개발 및 공급업
2999,1138600112,20211229,(주)피닉***,이**,02  890 6767,02  890 6766,8390,서울 구로구 디지털로26길 111,"306호 (구로동,제이엔케이디지털타워)",외감,중소기업,일반기업,58211,유선 온라인 게임 소프트웨어 개발 및 공급업
3000,6198102150,20210923,중앙전기통신***,김**,055-853-5000,051-980-7602,52516,경남 사천시 사천읍 무산1길 51-12,(수석리),일반,중소기업,일반기업,42320,통신 공사업
3001,3908706986,20221022,호민이**,박**,051-505-7642,,,"부산광역시 사상구 주례로 101 상가 2동 303호 (주례동,현대무지개타운)",,일반,중소기업,,42321,일반 통신 공사업
3002,6198103163,20211018,우진종합건설***,전**,055 854 2104,055 852 6120,52518,경남 사천시 사천읍 평화길 19,(평화리),외감,중소기업,일반기업,41220,토목시설물 건설업
3003,4038107097,20211130,(유)유***,김**,063 841 4268,063 841 4802,54595,전라북도 익산시 선화로,256 (남중동),일반,중소기업,일반기업,41120,비주거용 건물 건설업
3004,5998600578,20210903,얄라팩토리***,박**,051 611 0930,30334448274,48535,부산 남구 유엔평화로,"128, 4층 (용당동)",일반,중소기업,일반기업,62010,컴퓨터 프로그래밍 서비스업
3005,1058508515,20221022,경복궁서교점(주)덕***,김**,02-3143-7071,,,서울 마포구 월드컵북로 37 (서교동),,외감,중견기업,,56111,한식 일반 음식점업
3006,5538104669,20210820,(주)제이에스***,김**,031 9053867,,10922,경기도 파주시 황골로 84,제2층 203호 (금촌동),일반,중소기업,일반기업,41111,단독 주택 건설업
3007,2028101882,20211130,진성종합상운***,이**,02-778-4420,02-773-5828,4151,서울 마포구 독막로,"291, 4층 (염리동,한청빌딩)",일반,중소기업,일반기업,49301,일반 화물자동차 운송업
3008,2068606513,20210902,(주)디자***,서**,02   1411964,231411391,3993,서울 마포구 동교로 191,"302호 (동교동,디비엠빌딩)",일반,중소기업,일반기업,71310,광고 대행업
3009,1108108556,20221022,퓨마스로지***,배**,02-715-3731,,,"서울특별시 마포구 창전로 90 5층 (신수동,좋은빌딩)",,일반,중소기업,,52991,통관 대리 및 관련 서비스업
3010,1098607672,20221022,유산용마***,전**,02-6959-4322,,,"서울특별시 영등포구 선유로3길 10 1101호, 1102호 (문래동5가,하우스디비즈)",,일반,중소기업,,46800,상품 종합 도매업
3011,4168105720,20211229,에스티엔지***,권**,061 792 4142,061 794 4104,57714,전남 광양시 옥곡면 신금로,58 (신금리),일반,중소기업,일반기업,42310,전기 공사업
3012,1088108087,20210820,유니웹스***,고**,02  826 0160,02  826 0169,5836,서울특별시 송파구 법원로9길 26,"B동 512호 (문정동,에이치비지니스파크)",일반,중소기업,일반기업,58222,응용 소프트웨어 개발 및 공급업
3013,1198603051,20210903,(주)원***,김**,02 6671 6908,02 6671 6909,8513,서울 금천구 벚꽃로 244,"601호 (가산동,벽산디지털밸리V)",일반,중소기업,일반기업,62020,"컴퓨터시스템 통합 자문, 구축 및 관리업"
3014,3058606880,20221022,에어**,김**,070-7652-3440,,,"대전 유성구 테크노2로 160 109호, 412호 (용산동,충남대학교창업지원센터)",,일반,중소기업,,22299,그 외 기타 플라스틱 제품 제조업
3015,3808100242,20221022,파이**,피**,02-2088-8765,,,"서울특별시 용산구 한강대로 372 C동 201호 (동자동,센트레빌아스테리움서울)",,일반,중소기업,,58222,응용 소프트웨어 개발 및 공급업
3016,6148106302,20210818,성일건설***,서문**,055 755 9747,055 755 9749,53207,경상남도 거제시 연초면 연하해안로 490,(오비리),일반,중소기업,일반기업,41200,토목 건설업
3017,1208603988,20210923,(주)하나비젼씨***,정**,032-834-2806,032-834-2805,21999,인천 연수구 갯벌로 129,"505호 (송도동,산업기술연구집적센터)",일반,중소기업,일반기업,42320,통신 공사업
3018,2048802791,20211228,파인트리파트너스***,최**,237751195,237751196,4168,서울특별시 마포구 마포대로 86,"1612호 (도화동,창강빌딩)",일반,중소기업,일반기업,62021,컴퓨터시스템 통합 자문 및 구축 서비스업
3019,1098600730,20211018,(주)유레카인베스***,손**,070 82269037,,6611,서울 서초구 사평대로,"368, 714호 (서초동,중앙빌딩)",외감,중소기업,일반기업,68119,기타 부동산 임대업
3020,8508702729,20211228,(주)한마***,김**,055 6470400,055-649-4586,53048,경남 통영시 멘데해안길,"11, 한마음통신 (정량동)",일반,중소기업,일반기업,46000,도매 및 상품 중개업
