,BusinessNum,agentName,applicantName,applicationDate,applicationNumber,classificationCode,registrationNumber,title
13512,2448104572,['팬코리아특허법인'],['주식회사 신세계'],2016-12-06,4.02E+12,['35'],4.01E+12,CLUB No. NUMBERLESS FUN
13513,2448104572,['팬코리아특허법인'],['주식회사 신세계'],2016-09-09,4.02E+12,['36'],4.01E+12,Rucira
13514,2448104572,['팬코리아특허법인'],['주식회사 신세계'],2016-11-09,4.02E+12,['03'],4.01E+12,VEILED GARDEN
13515,2448104572,['조철현'],['주식회사 신세계'],2016-12-06,4.02E+12,['44'],4.01E+12,시차
13516,2448104572,['팬코리아특허법인'],['주식회사 신세계'],2017-06-26,4.02E+12,['21'],4.01E+12,몽부이 몽부이
13517,2448104572,['조철현'],['주식회사 신세계'],1990-11-23,4.12E+12,"['108', '39']",4.10E+12,로지에르 ROSIERE
13518,2448104572,,['주식회사 신세계'],1973-12-27,4.12E+12,['105'],4.10E+12,SHINSEGYE
13519,2448104572,['조철현'],['주식회사 신세계'],1995-10-17,4.12E+12,['106'],4.10E+12,SIS
13520,2448104572,['조철현'],['주식회사 신세계'],1989-07-25,4.12E+12,['106'],4.10E+12,S SHINSEGAE
13521,2448104572,['팬코리아특허법인'],['주식회사 신세계'],2011-03-24,4.12E+12,['36'],4.10E+12,메사
13522,2448104572,['조철현'],['주식회사 신세계'],2011-03-10,4.12E+12,['41'],4.10E+12,TRINITY SPORT
13523,2448104572,['팬코리아특허법인'],['주식회사 신세계'],2014-02-25,4.12E+12,['41'],,WOW WORLD OF WONDER
13524,2448104572,['팬코리아특허법인'],['주식회사 신세계'],2016-08-24,4.12E+12,['43'],4.10E+12,SHINSEGAE FOOD THE CHEF'S CHOICE
13525,2448104572,['조철현'],['주식회사 신세계'],2013-06-28,4.12E+12,['36'],4.10E+12,SSG mall
13526,2448104572,['팬코리아특허법인'],['주식회사 신세계'],2012-02-03,4.12E+12,['36'],4.10E+12,SSG
13527,2448104572,['팬코리아특허법인'],['주식회사 신세계'],2016-02-04,4.12E+12,['36'],4.10E+12,SHINSEGAE SHOPPING
13528,2448104572,['팬코리아특허법인'],['주식회사 신세계'],2013-03-06,4.02E+12,['30'],4.01E+12,MyBoon
13529,2448104572,['박천배'],['주식회사 신세계'],1986-03-28,4.12E+12,['107'],4.10E+12,
13530,2448104572,['조철현'],['주식회사 신세계'],1993-07-14,4.12E+12,['112'],4.10E+12,SQ Shinsegae Quality
13531,2448104572,['조철현'],['주식회사 신세계'],2001-08-09,5.62E+12,"['107', '38']",4.10E+12,로지에르 ROSIERE
13532,2448104572,['조철현'],['주식회사 신세계'],2007-05-07,4.12E+12,['43'],4.10E+12,TRINITY
13533,2448104572,['팬코리아특허법인'],['주식회사 신세계'],2014-02-25,4.12E+12,['41'],,WOW SSG MALL WORLD OF WONDER
13534,2448104572,['팬코리아특허법인'],['주식회사 신세계'],2012-02-27,4.12E+12,['36'],4.10E+12,BOONS APOTHECARY SEOUL
13535,2448104572,['조철현'],['주식회사 신세계'],2000-04-20,5.02E+12,"['06', '14', '16', '17', '18', '20', '21', '22']",4.00E+12,IDEA
13536,2448104572,,['주식회사 신세계'],1982-09-13,6.02E+12,['018'],4.00E+12,공작 PEACOCK
13537,2448104572,['팬코리아특허법인'],['주식회사 신세계'],2015-09-23,4.12E+12,['35'],4.10E+12,SF BEST FOOD & LIFE SHINSEGAE FOOD
13538,2448104572,['팬코리아특허법인'],['주식회사 신세계'],2015-11-16,4.12E+12,['35'],4.10E+12,SHINSEGAE SHOPPING
13539,2448104572,['팬코리아특허법인'],['주식회사 신세계'],2012-02-27,4.02E+12,['25'],4.01E+12,BOONS APOTHECARY SEOUL
13540,2448104572,['조철현'],['주식회사 신세계'],2017-02-14,4.02E+12,['03'],4.01E+12,솔가 솔가
13541,2448104572,['조철현'],['주식회사 신세계'],2017-06-23,4.02E+12,['03'],4.01E+12,타누 타누 tanu
13542,2448104572,['조철현'],['주식회사 신세계'],2017-09-07,4.02E+12,['03'],4.01E+12,TELL NO ONE
13543,2448104572,['조철현'],['주식회사 신세계'],2017-11-02,4.02E+12,['03'],4.01E+12,PLUIE D'OR
13544,2448104572,['조철현'],['주식회사 신세계'],2017-12-06,4.02E+12,['03'],4.01E+12,CHICOR Natural Luminosity Finishing Pact
13545,2448104572,['조철현'],['주식회사 신세계'],2017-09-07,4.02E+12,['03'],4.01E+12,CAMBRE
13546,2448104572,['조철현'],['주식회사 신세계'],2013-01-09,4.12E+12,['36'],4.10E+12,유니온스퀘어
13547,2448104572,['박천배'],['주식회사 신세계'],1987-05-13,4.02E+12,['014'],4.00E+12,PEACOCK
13548,2448104572,['조철현'],['주식회사 신세계'],1988-08-24,4.02E+12,['014'],4.00E+12,IDEA
13549,2448104572,['조철현'],['주식회사 신세계'],1989-07-20,4.02E+12,['010'],4.00E+12,S SHINSEGAE
13550,2448104572,['조철현'],['주식회사 신세계'],1989-07-20,4.02E+12,['010'],4.00E+12,SHINSEGAE
13551,2448104572,['조철현'],['주식회사 신세계'],2009-03-25,5.02E+12,"['026', '24', '27', '28', '31']",4.00E+12,PISHON
13552,2448104572,['팬코리아특허법인'],['주식회사 신세계'],2016-08-16,4.02E+12,['03'],4.01E+12,X-PROJECT
13553,2448104572,['조철현'],['주식회사 신세계'],2008-08-29,4.02E+12,['18'],4.01E+12,Higher 53529
13554,2448104572,['팬코리아특허법인'],['주식회사 신세계'],2016-09-09,4.02E+12,['18'],,Rucira
13555,2448104572,['팬코리아특허법인'],['주식회사 신세계'],2016-09-09,4.02E+12,['18'],,ANNIVERSARY
13556,2448104572,['팬코리아특허법인'],['주식회사 신세계'],2013-03-06,4.02E+12,['20'],4.01E+12,ManOnTheBoon
13557,2448104572,['팬코리아특허법인'],['주식회사 신세계'],2013-03-06,4.02E+12,['20'],4.01E+12,MyBoon
13558,2448104572,['팬코리아특허법인'],['주식회사 신세계'],2009-03-24,4.02E+12,['25'],4.01E+12,SHOESPRESSO
13559,2448104572,['팬코리아특허법인'],['주식회사 신세계'],2020-07-07,4.02E+12,['24'],4.02E+12,엑시츠 XYTS
13560,2448104572,,['주식회사 신세계'],1973-12-27,4.02E+12,['024'],4.00E+12,S
13561,2448104572,,['주식회사 신세계'],1973-12-27,4.02E+12,['042'],4.00E+12,공작 PEACOCK
13562,2448104572,['조철현'],['주식회사 신세계'],1999-08-31,4.02E+12,['34'],4.00E+12,SHINSEGAE
13563,2448104572,['조철현'],['주식회사 신세계'],1999-08-31,4.02E+12,['01'],4.00E+12,SHINSEGAE
13564,2448104572,['팬코리아특허법인'],['주식회사 신세계'],2009-09-07,4.02E+12,['34'],4.01E+12,S
13565,2448104572,,['주식회사 신세계'],1973-12-27,4.02E+12,['024'],4.00E+12,공작 PEACOCK
13566,2448104572,['조철현'],['주식회사 신세계'],2019-09-09,4.02E+12,['03'],4.02E+12,CHICOR Enriching Handcream Sweet Red
13567,2448104572,['조철현'],['주식회사 신세계'],2019-09-09,4.02E+12,['03'],4.02E+12,CHICOR Enriching Handcream Dreamy Beige
13568,2448104572,['조철현'],['주식회사 신세계'],2019-11-11,4.02E+12,['21'],4.02E+12,Onoma EFFECT Multiplier Essence Locker
13569,2448104572,['팬코리아특허법인'],['주식회사 신세계'],2020-03-05,4.02E+12,['24'],4.02E+12,STYXSPACE
13570,2448104572,['팬코리아특허법인'],['주식회사 신세계'],2016-01-08,4.12E+12,['35'],4.10E+12,쓱=ㅅㅅㄱ
