BusinessNum,PublicationAgency,MergedText
2368700153,블루테크,99.9% 제균 성능을 지닌 초소형 ESWM(Electrolytic Sterilizing Water Module) 및 응용 기술개발 대한민국 1425096064.0 99.9% 제균 성능을 지닌 초소형 ESWM(Electrolytic Sterilizing Water Module) 및 응용 기술개발 김경기
1208800029,(주)비바리퍼블리카,모바일 기기에서 이루어지는 소액 송금 및 결제에 적합한 사기거래감지시스템 개발 대한민국 1425098128.0 모바일 기기에서 이루어지는 소액 송금 및 결제에 적합한 사기거래감지시스템 개발 이승건
1208800029,(주)비바리퍼블리카,공인인증을 대체할 새로운 인증기술과 모바일에 특화된 사기거래방지시스템 개발 및 그 기술에 기반한 모바일 자금이체 서비스 개발 대한민국 1425086609.0 공인인증을 대체할 새로운 인증기술과 모바일에 특화된 사기거래방지시스템 개발 및 그 기술에 기반한 모바일 자금이체 서비스 개발 이승건
2208103382,인브레인,클라우드 환경에서 빅데이터 기반 통합 데이터 분석 스위트 개발 대한민국 1711042401.0 클라우드 환경에서 빅데이터 기반 통합 데이터 분석 스위트 개발 최현진
2208103382,인브레인,클라우드 환경에서 빅데이터 기반 통합 데이터 분석 스위트 개발 대한민국 1711061458.0 2017 (GCS) 클라우드 환경에서 빅데이터 기반 통합 데이터 분석 스위트 개발 최현진
3148602597,해온테크놀로지,통합센서 기반의 보행이동 지원용 보호장구 개발 대한민국 1425111316.0 통합센서 기반의 보행이동 지원용 보호장구 개발 이철구
3608702820,데브언리밋,자세추정 기계학습 클라우드 소프트웨어 개발을 통한 운동자세 교정 서비스 개발 대한민국 1425132749.0 자세추정 기계학습 클라우드 소프트웨어 개발을 통한 운동자세 교정 서비스 개발 정규민
6320100043,(주)우진,원자력 안전등급(Class 1E) 무기절연 케이블 집합체 국산화 기술 개발 대한민국 1415125963.0 원자력 안전등급(Class 1E) 무기절연 케이블 집합체 국산화기술 개발 박희준
6320100043,우진(주),원전 주급수유량 정밀측정용 초음파유량계(Spool Piece Type) 국산화 개발 대한민국 1425066597.0 원전 주급수유량 정밀측정용 초음파유량계(Spool Piece Type) 국산화 개발 유계현
6320100043,(주)우진,환경개선용 고규소 내산주철 재료설계 및 양산기술 대한민국 1480000266.0 환경개선용 고규소 내산주철 재료설계 및 양산기술 백승한
6320100043,(주)우진,측정불확도 1.0 %급 요소수미터 성능평가를 위한 실사용 조건의 검사설비 개발 대한민국 1415140506.0 측정불확도 1.0 %급 요소수미터 성능평가를 위한 실사용 조건의 검사설비 개발 남기한
6320100043,(주)우진,전로 및 전기로 출강구 슬래그 유출방지 시스템 대한민국 1415152294.0 전로 및 전기로 출강구 슬래그 유출 방지 시스템 강용운
2098104656,세진플러스,폐섬유를 재활용하여 패널 및 슬레이트제작 대한민국 1425111870.0 폐섬유를 재활용하여 패널 및 슬레이트제작 오세호
3148106357,(주)아이비에스,최적의 반도체 생산공정 DATA를 제공하는 인공지능 모니터링 시스템 개발 대한민국 1440000063.0 최적의 반도체 생산공정  DATA를 제공하는 인공지능 모니터링 시스템 서정범
1078804588,(주)드림시큐리티,사용자ID 암호기반의 차세대 인증처리 기술 대한민국 1425085548.0 사용자ID 암호기반의 차세대 인증처리 기술 김영진
1078804588,(주)드림시큐리티,자료보안 및 사용자인증 등에 적용가능한 사용자ID 암호기반기술 개발 대한민국 1425093550.0 자료보안 및 사용자인증 등에 적용 가능한 사용자ID 암호기반기술 개발 김영진
1078804588,(주)드림시큐리티,정보보호 정부·민간 투자 현황 및 촉진방안 연구 대한민국 1711029765.0 정보보호 정부 민간 투자 현황 및 촉진방안 연구 김영진
2118802437,스마트쿱,증강현실을 이용한 성형외과 진료/수술 지원 기술 개발 대한민국 1711055533.0 증강현실을 이용한 성형외과 진료/수술 지원 기술 개발 이역수
1198608433,이레텍(주),일체형 BLDC모터의 기술개발 대한민국 1425080573.0 일체형 BLDC모터의 기술개발 조삼환
5618600292,하이브랩,블록체인 실시간 거래처리 시스템개발 대한민국 1425132429.0 블록체인 실시간 거래처리 시스템개발 김광현
1358605089,아이지엠,미세 분사 기술을 활용한 다기능 초음파 프로브 전용 소독기 개발 대한민국 1425110590.0 미세 분사 기술을 활용한 다기능 초음파 프로브 전용 소독기 개발 김삼수
1238609537,(주)유비스토리,N-Device의 로컬네트워크 기반 인스턴스형 다차원 인맥 분석 앱 대한민국 1425073674.0 N-Device의 로컬네트워크 기반 인스턴스형 다차원 인맥 분석 앱 서경원
5158100601,다운,"대규모 농장 적용을 위한, 2시간 연속 운전 및 최대 850 kg의 사료 운반이 가능한 TMR사료 무인 급이로봇 개발 대한민국 1395071687.0 대규모 농장 적용을 위한, 2시간 연속 운전 및 최대 850 kg의 사료 운반이 가능한 TMR사료 무인 급이로봇 개발(1주관) 유태석"
5158100601,다운,한국형 착유로봇 시스템 및 현장 실용화 연구 대한민국 1395056495.0 한국형 착유로봇 시스템 요소기술 개발 및 실용화 연구 최영경
6818100057,(주)케이씨,선체부식방지 시스템의 기준전극 및 양극 제조공정 개선 대한민국 1425113760.0 선체부식방지 시스템의 기준전극 및 양극 제조공정 개선 전용진
6818100057,(주)케이씨,다중 구역 제어형 부식 방지 시스템 개발 대한민국 1415124869.0 다중 구역 제어형 부식 방지 시스템 개발 이승환
6818100057,(주)케이씨,자동제어 전위 벨런싱 시스템 개발 대한민국 1425126185.0 자동제어 전위 벨런싱 시스템 개발 김상훈
6818100057,케이씨(주),지르콘샌드 활용 고품위 지르코니아 소재 및 응용제품 기술 개발 대한민국 1415152644.0 지르콘샌드 활용 고품위 지르코니아 소재 및 응용제품 기술 개발 김대웅
6818100057,케이씨(주),자동제어 전위 벨런싱 시스템 개발 대한민국 1425113770.0 자동제어 전위 벨런싱 시스템 개발 김상훈
6818100057,(주)케이씨,선체부식방지 시스템의 기준전극 및 양극 제조공정 개선 대한민국 1425126460.0 선체부식방지 시스템의 기준전극 및 양극 제조공정 개선 전용진
8738103817,(주)하이브,포터블 3DTV의 줌/주시각연동 자동제어 가능한 카메라 마운트 시스템 개발 대한민국 1425069907.0 포터블 3DTV의 줌/주시각연동 자동제어 가능한 카메라 마운트 시스템 개발 현해식
8738103817,(주)하이브,인터랙티브 판소리 콘텐츠 제작 및 공연을 위한 디지털 미디어 시스템 및 기술 개발 대한민국 1375025558.0 '인터랙티브 판소리' 콘텐츠 제작 및 공연을 위한 디지털미디어 시스템 및 기술 개발 한창민
1168103488,대성엔지니어링,반도체 3D IC TSV 패키지 제조용 비전도성필름(NCF)을 웨이퍼 범프면에 부착하는 장비 개발 대한민국 1425121196.0 반도체 3D IC TSV(Through Silicon Via) 패키지 공정을 위한 비전도성 필름(NCF) 웨이퍼 범프면 부착용 Void 크기 10㎛ 이하의 진공 부착 장비 개발 선종일
1138103339,(주)피코씨이엘,USB2.0 PHY IP 설계 및 파운드리 포팅 대한민국 1425050945.0 유에스비2.0 파이 아이피 설계 및 파운드리 포팅 장유성
1068600793,엠피지오,한류 애니메이션 컨텐츠를 활용한 어린이 교육용 IOT기반 디지털 완구의 개발 대한민국 1415148397.0 한류 애니메이션 컨텐츠를 활용한 어린이 교육용 IOT기반 디지털 완구의 개발 이우석
2368807833,(주)지케이에스,동자꽃과 꾸지뽕 기반 복합 기능성 미용원료 및 화장품 개발 대한민국 1425113246.0 동자꽃과 꾸지뽕 기반 복합 기능성 미용원료 및 화장품 개발 손자영
2368807833,(주)지케이에스,"클린디젤 중형 승용차 엔진용 고내마모성 밸브시트, 가이드 제조기술개발 대한민국 1415134256.0 클린디젤 중형 승용차 엔진용 고내마모성 밸브시트, 가이드 제조기술 개발 안광복"
7418700474,(주)에이원엔지니어링,석도금공정 주석오니의 코크스환원공정에 의한 고순도 주석 회수 조업기술 개발 대한민국 1425079375.0 석도금공정 주석오니의 코크스환원공정에 의한 고순도 주석 회수 조업기술 개발 이상로
7418700474,(주)에이원엔지니어링,임산물(수액)의 품질향상을 위한 ICT기반 스마트 저장시스템 개발 대한민국 1425128503.0 임산물(수액)의 품질향상을 위한 ICT기반 스마트 저장시스템 개발 정현철
7418700474,(주)에이원엔지니어링,온실가스 감축을 위한 배습특성이 좋은 분리형 핀 튜브 배열회수장치 개발 대한민국 1425110276.0 온실가스 감축을 위한 배습특성이 좋은 분리형 핀 튜브 배열회수장치 개발 이상로
1221300612,(주)미래엔지니어링,NaK를 이용한 600℃ 고온 공정 시스템용 정밀 정압 센싱 유니트 제품 개발 대한민국 1425115668.0 NaK를 이용한 600℃ 고온 공정 시스템용 정밀 정압 센싱 유니트 제품 개발 김태준
1221300612,(주)미래엔지니어링,신재생에너지 산업용 고온(600℃) 밸브의 IoT 기반 일체형 컨트롤러 대한민국 1425119856.0 신재생에너지 산업용 고온(600℃) 밸브의 IoT 기반 일체형 컨트롤러 김태준
1221300612,(주)미래엔지니어링,초고온 파이프에 탈부착이 용이한 용융 금속(염)용의 판형 리니어 인덕션 전자기 펌프 대한민국 1425121485.0 초고온 파이프에 탈부착이 용이한 용융 금속(염)용의 판형 리니어 인덕션 전자기 펌프 김태준
1221300612,(주)미래엔지니어링,경기도내 소규모 상수시설의 정수처리 기술개발 대한민국 1485009168.0 경기도내 소규모 상수시설의 정수처리 기술개발 주용현
3178108025,세명이앤씨,지능형 안전 사고예방 태양광 발전시스템 개발 대한민국 1415160789.0 지능형 안전 사고예방 태양광 발전시스템 개발 이창성
1262908649,대성금속,브레이크 호스 Fitting용 Sleeve 내경부의 아연-저니켈합금 도금방식 공정기술개발 대한민국 1425106306.0 브레이크 호스 Fitting용 Sleeve 내경부의 아연-저니켈합금도금 방식 공정개선 기술개발 김일용
1050203819,(주)신명,MLCC Belt-B 생산성 증대 대한민국 1425062348.0 MLCC Belt-B 생산성 증대 손승남
1050203819,(주)신명,막걸리 가스 자동 방출 신기능 캡 및 용기 개발 대한민국 1425072308.0 막걸리 가스 자동 방출 신기능 캡 및 용기 개발 이제연
1050203819,(주)신명,이차전지 양극활물질 제조용 분위기 소성로 실증 기술 개발 대한민국 1415164352.0 이차전지 양극활물질 제조용 분위기 소성로 실증 기술 개발 이호진
1050203819,(주)신명,소성로내 산포 정밀제어 기술 대한민국 1425099537.0 소성로내 산포 정밀 제어기술 손승남
1348605887,(주)하이컴텍,판금가공 도면관리 소프트웨어 개발 대한민국 1425076080.0 판금가공 도면관리 소프트웨어 개발 정인준
1348605887,(주)하이컴텍,유리 최적배치 알고리즘 성능개선 및 CNC 기계와 데이터 상호운용을 통한 프로세스 개선 대한민국 1425103174.0 유리 최적배치 알고리즘 성능개선 및 CNC 기계와 데이터 상호운용을 통한 프로세스 개선 강구만
1308105065,케이에스아이,고화질 360도 광각 IP 카메라 개발 및 이를 활용한 주차/보안 통합 시스템 개발 대한민국 1425087033.0 고화질 360도 광각 IP 카메라 개발 및 이를 활용한 주차/보안 통합 시스템 개발 최혜승
1308105065,케이에스아이,지능형 감시카메라를 위한 통계적 영상처리 기술 및 시스템 개발 대한민국 1425106090.0 지능형 감시카메라를 위한 통계적 영상처리 기술 및 시스템 개발 김경숙
1308105065,(주)케이에스아이,교통사고 사망률 저감과 재활용이 가능한 공인 ET2 등급의 단부처리시설물 개발 대한민국 1615008469.0 교통사고 사망률 저감과 재활용이 가능한 공인 ET2 등급의 단부처리시설물 개발 박원균
3018109288,(주)신성이엔지,상업용 결정질 고효율 태양전지 구조 및 요소기술 개발 대한민국 1425111002.0 상업용 결정질 고효율 태양전지 구조 및 요소기술 개발 홍근기
3018109288,신성이엔지(주),차세대 클린룸 시스템 적용 독립 순환형 Fan Filter Unit 개발 대한민국 1425054783.0 차세대 클린룸 시스템 적용 독립 순환형 Fan Filter Unit 개발 조인수
3018109288,(주)신성이엔지,클린 에너지 기반 대표 스마트공장 고도화 운영 시스템 개발 대한민국 1415152938.0 클린 에너지 기반의 스마트 공장 고도화 운영시스템 개발 오동훈
3018109288,신성이엔지(주),실리콘 PV모듈의 고효율 및 PVT 시스템 상용화 대한민국 1415112826.0 실리콘 PV모듈의 고효율 및 PVT 시스템 상용화 조인수
1198100562,대한,지역납석을 사용한 불연성 수계 무기페인트 개발 대한민국 1425111013.0 지역납석을 사용한 불연성 수계 무기페인트 개발 조태영
