BusinessNum,agentName,applicantName,applicationDate,applicationNumber,classificationCode,registrationNumber,title
2648109978,['배철우'],['한내종합건설 주식회사'],2018-12-05,4020000000000.0,['02'],,스트롱플로워
6328804286,['최영휘'],['주식회사 비바웨이브'],2020-09-11,4020000000000.0,['03'],4020000000000.0,hince signature brow pencil
3838804375,['조영록'],['주식회사 어니언스'],2020-11-05,4020000000000.0,['09'],,파프리카케어
6070106844,['강정만'],['한신기업주식회사'],2002-01-09,4020000000000.0,['12'],4010000000000.0,S
2128101690,['양영필'],['하우텍씨엔알건설 주식회사'],2020-12-23,4020000000000.0,['36'],,라펜앤
2170402252,"['김원호', '유미특허법인']",['주식회사 시공사'],2000-01-28,4020000000000.0,['16'],4000000000000.0,삼육오네트 365NET
4127607467,['이승현'],['주식회사 대창건설'],2014-10-07,4120000000000.0,['36'],,디펠리체 DEFELICE
5818700326,['리앤목특허법인'],['째깍악어 주식회사'],2018-10-17,4020000000000.0,['35'],4020000000000.0,
5877504805,,['주식회사해온'],1995-12-27,4020000000000.0,['003'],,DEAR GIRLS
4848601996,['최학현'],['주식회사 더원시스템'],2013-05-03,4020000000000.0,['30'],,아이오 카페 커피의 눈물 Dutch Coffee Premium Dutch Coffee
2208806839,['특허법인 수'],['주식회사 코노랩스'],2014-11-20,4520000000000.0,"['09', '35', '42']",,kono the assistant
4188103885,['특허법인메이저'],['(주)우진종합건설'],2015-04-24,4120000000000.0,['36'],4100000000000.0,THE CLASSIC
2618105853,"['김수경', '나영환']",['(주) 해피테크놀로지'],2017-01-25,4020000000000.0,['09'],4010000000000.0,iw
2648106313,,['(주)제이엘케이'],2019-10-29,4020000000000.0,['09'],,AIHuB
3238800826,['홍성표'],['세원이앤씨(주)'],2007-11-27,4020000000000.0,['07'],4010000000000.0,GCT
6218102092,,['(주)다우'],2015-03-31,4120000000000.0,['43'],4100000000000.0,가든하다 FRESH GRILL
7838705152,['이원희'],"['주식회사티에스개발', '대한제당 주식회사', '주식회사 바론즈인터내셔널', '대진유니텍주식회사', '주식회사 티에스건설', '주식회사 티에스푸드앤시스템', '주식회사유피테크', '주식회사 티에스센트릭']",1995-04-26,4020000000000.0,"['30', '32']",4000000000000.0,TS
2118101821,['특허법인 아이피에스'],['주식회사 아이에이치큐'],2013-09-05,4020000000000.0,['30'],,투아이즈
2118801385,['특허법인대한'],['웹뜰 주식회사'],2021-10-07,7020000000000.0,['35'],,FRFR FORETFORET FAMILY SELECT SHOP
6198803324,['조석현'],['한국디지털포렌식센터 주식회사'],2020-08-10,4020000000000.0,['35'],,한국컴플라이언스센터
8148604171,['특허법인 두성'],['(주)금원인터내셔널'],2017-08-28,4020000000000.0,['35'],,또도매
4168106436,['노장오'],['주식회사 세움건설'],2019-06-14,4020000000000.0,['36'],4020000000000.0,스카이리움 SKYRIUM
2048100098,,['주식회사재능교육'],2006-04-11,4020000000000.0,['16'],4010000000000.0,스스로넷
8778104377,['특허법인부경'],['(주)비에스알앤디'],2019-03-28,4020000000000.0,['25'],4020000000000.0,I amodaper te
8281601027,,['성지산업(주)'],2000-03-03,4020000000000.0,['29'],,코지 KOJI
4808807421,['특허법인 이노'],['(주)케이더블유북스'],2019-03-15,4020000000000.0,['28'],4020000000000.0,KW
6378703986,,['주식회사 씨앤에이아이'],2022-01-10,4020000000000.0,['42'],,CADUCEUS
2158708664,,['주식회사 에스티 솔루션'],2021-02-08,4020000000000.0,['42'],,The DaaS
4048608163,['해움특허법인'],['투썸플레이스 주식회사'],2021-09-23,4020000000000.0,['26'],,
2108108758,"['남건필', '차상윤']",['주식회사 지엠홀딩스'],2015-10-30,4020000000000.0,['03'],,아토피엑스 Atopx
5258601978,"['심찬', '강정빈', '송두현']",['주식회사 키친인더랩'],2020-06-29,4020000000000.0,"['29', '30', '43']",4020000000000.0,FROM CHEF FINE DINING ENJOY AT HOME
5148105668,['김성남'],['주식회사 엘렉시'],2016-10-31,4020000000000.0,['09'],4010000000000.0,PHILO
3908704756,,['주식회사 바이오커넥트'],2020-10-06,4020000000000.0,['09'],,iLAB Manager
6178108746,,['주식회사 지팬스'],2004-11-30,4520000000000.0,"['09', '37', '42', '45']",,CADIS
8918100430,['특허법인알피엠'],['주식회사 텐원더스'],2021-06-18,4020000000000.0,['42'],,인플루언서 메타버스
6398801889,['신무연'],['주식회사 가인지캠퍼스'],2019-09-16,4020000000000.0,['35'],4020000000000.0,가인지
6088105630,['(유)한양특허법인'],['라온건설주식회사'],2004-07-30,4120000000000.0,['37'],,RA ON
7168704026,['제일특허법인(유)'],['주식회사 위버스컴퍼니'],2021-02-24,4020000000000.0,['42'],,weverse
4988506522,['특허법인필앤온지'],['(주)한우리열린교육'],2012-10-19,4020000000000.0,['16'],4010000000000.0,한우리 대륙별 세계사 뛰어넘기
2548100754,"['최관락', '최영중', '윤형근', '송인호']",['(주)키다리이엔티'],2016-05-13,4020000000000.0,['16'],4010000000000.0,키다리이엔티 KIDARIENT
6598108589,['백영방'],['대영산업 주식회사'],1978-06-08,4020000000000.0,['038'],4000000000000.0,아트론 ARTRON
2338103045,['이오식'],['주식회사 슈퍼홀릭'],2019-04-08,4020000000000.0,['05'],4020000000000.0,THE BLAB
2171009903,['노장오'],['(주)에코아이'],2018-04-26,4020000000000.0,['36'],4010000000000.0,한국탄소금융투자 Korea Carbon Financial Investment
8108705207,"['조민정', '이대호', '박건홍']",['주식회사 모모콘'],2016-05-30,4120000000000.0,['35'],,KIPHOP
3388804213,"['김중호', '이은철']",['(주)아이디어 콘서트'],2020-04-21,4020000000000.0,['09'],4020000000000.0,KRAPE
3948706604,['특허법인올림'],['(주)플레이큐리오'],2019-02-18,4020000000000.0,['09'],4020000000000.0,Play Curio
4728601283,"['김선준', '이광연']",['(주)한국다원호간보'],2018-04-17,4020000000000.0,['35'],4010000000000.0,한국호강보
4088108061,['이원희'],"['대진유니텍주식회사', '주식회사유피테크', '주식회사 바론즈인터내셔널', '주식회사 티에스센트릭', '주식회사 티에스건설', '대한제당 주식회사', '주식회사 티에스푸드앤시스템', '주식회사티에스개발']",1995-04-26,4020000000000.0,['29'],4000000000000.0,TS
7958708472,['특허법인임앤정'],['(주)동네정미소'],2018-02-02,4020000000000.0,['30'],4010000000000.0,"동네, 정미소 미 LOCAL, JUNG MI SO"
