BusinessNum,PressName,NewsDate,NewsTitle,NewsContent,JstName,UrlLink
1051000288,CMB광주방송,2022-04-12,"김기범의 동네해결사, 미래 먹거리 산업 조명",,,
2068102208,독서신문,2021-12-13,[인사] 다우키움그룹 외,,,
1998500389,더밸류뉴스,2022-03-25,"[더밸류 리서치] KB자산운용, 크레버스 외 3개 지분 변동",,,
7428802007,머니투데이,2005-05-26,나스닥 조정..관망세 우세-코스닥 동시호가,"MTIR sponsor
26일 코스닥시장은 전날 유가상승이 부각되면서 연속 8일간 상승한 나스닥 지수가 차익 실현으로 조정을 받자 다소 모멘텀이 약화돼 관망세가 우세한 상황이다. 기관과 외국인 매수세에 힘입어 6일째 상승기조를 이어나가고 있는 것은 긍정적이나 차익 실현 욕구는 커지는 분위기다.

이날 오전 8시 27분 현재 코스닥 동시호가에서는 해외증시 하락 영향으로 차익 및 경계매물이 전날보다 증가된 모습이나 고가권 비중이 높은 상태다. 매수세는 중소형주, 저가주 중심으로 호전되고 있으나 전반적으로 관망세를 유지하면서 호가공백이 큰 양상이다.

이러한 가운데 업종별로는 무선인터넷, 지능형로봇관련주, 저가주 및 개별재료주로 선별적인 매수세가 유입중이다.

시가총액상위종목에 대해서는 전반적으로 관망세가 짙은 가운데 전날 통합지수인 KRX100에 편입됐다는 SBSi와 엠텍비젼, 디엠에스 등으로 매수세 호전되고 있다.

벤처기업으로는 모빌리언스, 지어소프트, 인젠, 모코코, 유니보스, 다날, 시스윌, 리전드테크, 진화글로텍, 케이이엔지, 진화글로벌, 케이이엔지, 우리기술, 한일사료, 씨티씨바이오 등 무선인터넷, 지능형로봇관련주, 전일강세종목 및 개별재료주로 선별적인 매수세가 유입중이다.

일반기업으로는 동보중공업, 알루코 YBM서울, 대원씨아이, 영남제분, 드들샘, 우성반도체, 지세븐소프트. 코웰시스넷, 코코 등 개별재료주로 선별적으로 매수세가 유입되고 있다.

<자료 : 대우증권>",,
1318606064,푸드경제신문 organiclife,2021-12-30,"[인사]한국소비자원, 인천국제공항공사, 금융감독원, 한국가스안전공사, 경찰청 外",,,
6200300268,전자신문,2008-02-25,"[talk & talk]""모든 정부부처가 유비쿼터스 거론""","“앞으로 모든 정부부처가 유비쿼터스 얘기를 할 겁니다.”-한국u-City협회 제2차 정기총회에서 특별 강연을 하며. 이한구 한나라당 정책위의장

“곁눈질을 해서라도 배워와야….”-국내 부품소재 산업 활성화를 위해서 이공계 대학생들이 일본 대학으로 유학 가 산·학 협동 연구개발 활동에 조금씩이라도 참여하는 것도 한 방법이라며. 김성수 삼성테크윈 상무

“과학도 재미있다는 생각을 하게 될 것이다.”-11월 개관 예정인 국립과천과학관이 수도권 시민의 과학에 대한 갈증을 해소해 줄 것이라며. 윤대수 국립과학관추진기획단장

“지재권이 중요하다지만 우리나라는 아직 인식이 부족하다.”-최근 세계적으로 지재권의 중요성이 부각되고 있지만 중소기업 생존과 신사업 진출의 핵심인 특허권이 제대로 보호받지 못하는 것이 산업계 현실이라며. 박태형 인포뱅크 대표

“자꾸 이러저리 옮겨 다녀야 하니까 3D가 된 것이다.”-소프트웨어 개발자들이 발주처가 바뀔 때마다 옮겨다니며 개발해야 할 때가 많다보니 안정적인 생활을 할 수 없어 3D 업종으로 꼽히는 것이라며. 이재철 세기정보통신 사장

“벙커에 빠져 60야드를 어떻게 보낼까 궁리하는 것보다 벙커에 빠지지 않는 것이 현명하다.”-기존 사업에 뛰어들어 경쟁자와 싸우는 데 힘을 빼는 것보다 나노 같은 새로운 사업 창출이 현명한 시장전략이라며. 장준근 나노엔텍 사장

“인도의 IT전문가들은 한국을 매우 부러워한다.”-IT강국 인도의 정책을 결정하는 최고위층은 컴맹이 대부분이어서, 인도 IT인들은 정책 제안에 어려움이 많다고 하소연한다며. 이영희 현대정보기술 사장",,
1109001815,기호일보,2020-10-25,제9회 미래도시 그리기대회 수상자 명단,,,
1218100883,투데이에너지,2018-11-30,"[HARFKO 2019] 나라이엔씨, 모세관 호스 등 주력 제품 출품","[투데이에너지 홍시현 기자] (주)나라이엔씨(대표 한익희)는 2019년 3월12일부터 3월15일까지 경기도 고양시 킨텍스 전시장에서 열리는 ‘제15회 한국국제냉난방공조전(HARFKO2019)’에 참가해 모세관 호스, 냉매 호스와 금구, 진동 흡수기 등을 선보인다.

모세관 호스는 진동, 내압, 내구성에서 동 모세관의 취약점을 보완했으며 작업이 용이하다. 호스에 연결되는 금구에는 직결, 엘보, 티 타입이 있으며 나라이엔씨에서 제공하는 압착기로 압착해 사용한다. 모세관 호스와 냉매 호스를 그 금구와 연결해주는 압착기로는 수동으로 작업하는 플라이어, 압축 공기의 압력을 이용해 압착하는 NP-4와 유압으로 사용하는 NP-9가 있다. NP-4는 NP-9를 경량화 시킨 장비로 모세관 호스와 금구에 특화돼 있다. 

진동 흡수기는 압축기로부터 발생하는 진동을 잡아줘 배관의 파손을 방지해주는 부품으로 3/8”(NF-1)부터 4-1/8”(NF-13)까지 생산되고 있다. 사용 환경에 맞게 길이를 변경해 생산이 가능하다. 표준 제품은 UL과 CE인증을 획득, 사후 관리해 일정한 품질을 유지하고 있다. 모든 제품은 파괴 압력 검사와 누수 검사를 거쳐 제공된다. 

나라이엔씨는 1990년부터 냉동공조시스템기기 부품 생산, 판매해 오고 있으며 모세관 호스, 냉매 호스와 금구, 진동 흡수기가 주력 상품이며 다수의 협업 파트너를 통해 이외의 부품들도 공급한다.  

나라이엔씨는 시장 확대를 위해 국내 HARFKO 전시회, 중국 CR 제냉전, 독일 CHILLVENTA 전시회, 미국 AHR 전시회 등 국내외 전시회에 지속적으로 참가해 제품의 우수성을 알리고 있다.  ",,
2128103981,한국경제,2019-12-12,"(주)한국보원바이오, 2019 대한민국 상생발전 대상 수상",,,
3168108913,머니투데이,2008-01-28,"애강, 프리텍 지분 70% 취득 결정","애강 (2,035원 135 -6.2%)은 28일 공시를 통해 경영참여 및 사업다각화를 목적으로 (주)프리텍 최대주주 정영철씨로부터 프리텍 주식 12만6000주(70%)를 인수키로 결정했다고 밝혔다.",,
1078602084,시민일보,2022-02-13,초변화시대에 건강한 조직을 만들기 위한 지혜로운 리더십,,,
1342700304,한국대학신문,2020-02-06,"[파워인터뷰] 임홍재 국민대 총장 ""국민대가 잘하는 것에 집중해 국민을 행복하게 해주는 인재 키워낼 것""",,,
1238108562,뉴시스,2021-04-22,"이병훈 ""女프로배구 광주연고 확정적""…페퍼저축은행 ""검토 중""",[서울=뉴시스]한국배구연맹(KOVO) 공인구.(사진=한국배구연맹 제공),,
2208109483,연합뉴스,2012-06-22,오늘의 일정(6월22일ㆍ금요일),"국 무 총 리 08:00 국가정책조정회의(청사)

11:50 주한EU 회원국대사 오찬(공관)

14:30 통합화력전투훈련 참관(포천)

기 획 재 정 1차관 08:00 국가정책조정회의(중앙청사)

문화체육관광 장관 09:00 한중창의문화도시산업 컨퍼런스('CICON 2012')

(롯데호텔)

〃 11:00 서울 인터넷-온라인게임 국제 심포지엄

(그랜드인터컨티넨탈호텔)

2차관 11:30 서울국제도서전 행사장 방문(코엑스)

보건 복지 부 장관 08:00 국가정책조정회의 참석(중앙청사)

새 누 리당 09:00 주요당직자 회의

민주통합당 10:20 최고위원회의(강원도 고성군청 대회의실)

11:00 금강산 관광 재개 촉구 결의대회

(강원도 고성군청 정문)

11:10 금강산 관광 중단 피해업체 간담회

(강원도 고성군청 대회의실)

12:40 피해현장 방문

(강원도 고성군청 현대면 명파리 상가)

13:00 박지원 원내대표, 19대 국회 반값등록금 실현을

위한 정책토론회(국회 도서관 421호)

14:00 박지원 원내대표, 19대 국회 인권입법 어떻게

할 것인가 토론회(국회 도서관 소회의실)

14:00 박지원 원내대표, 한일 과거사 청산을 위한

강제동원 한인 유골 봉환 초청강연

(국회 의원회관 신관 세미나실)

15:00 박지원 원내대표, 함평한우 시식회

(국회 후생관 앞)

통합진보당 11:00 당대표 후보 토론회(KBS 생중계)

19:00 경남지역 당직선거 후보 합동연설회

(창원 경남 농민회관 4층)

부 산 시장 08:30 경제현안회의(시청 영상회의실)

10:00 KNN TV 인터뷰(시청 접견실)

10:30 외국인 주민 지원에 관한 업무협약 체결식

(시청 26층 회의실)

대 구 시장 07:30 대구경북발전협의회(대구은행 본점)

11:00 2012 화랑훈련 강평보고회(시청 대회의실)

대 전 시장 10:00 민선5기 2년 시정결산보고회(대회의실)

18:00 외국인유학생 멘토링 1주년 기념행사

(엑스포컨벤션홀)

울 산 시장 14:00 제146회 시의회 임시회 제2차 본회의(본회의장)

경 기 지사 15:00 세우테크 이전 개장식(오산)

강 원 지사 10:00 도의회 임시회 폐회(본회의장)

12:30 민주통합당 도 연고 국회의원 초청 간담회

(서울 렉싱턴호텔)

충 북 지사 11:00 제31회 충청북도의회 임시회 폐회(본회의장)

13:00 의정토론회(중회의실)

충 남 지사 10:00 2012충청남도 어르신생활체육대회(태안군민체육관)

14:00 제253회 도의회 정례회 제1차 본회의(본회의장)

전 북 지사 11:30 프로야구 10구단 유치추진위원회(종합상황실)

14:00 제25회 한국중등여교장회 전북연수(원광대)

15:30 전북대학교 의학전문대학원 초청 특강(전북대)

전 남 지사 10:00 전국 시군자치구의회 의장협의회 시도대표회의

(장성 백양관광호텔)

16:00 북한 이탈주민 정착지원 자매결연식(왕인실)

경 북 지사 11:00 '경북의 꿈!, 경북의 도전!' 주제로 특강(대구대)

15:00 6.25전쟁 62주년 국제학술세미나 참석

(인터불고호텔)

경 남 지사 중국 출장

제 주 지사 해외시장 개척을 위한 홍콩 마케팅(홍콩)

※이 일정은 각 부처.정당.단체의 사정에 따라 변경될 수도 있습니다.

(서울=연합뉴스)

[이 시각 많이 본 기사]

☞동화사 대웅전 뒤편 금괴 존재 확인한다

☞김태욱ㆍ채시라 ""'동방의 하와이' 제주 알릴 것""

☞보험금 노리고 아내ㆍ동생ㆍ처남 살해

☞-美야구- 2루타 두방 추신수, 3G 연속 '멀티히트'

☞<`대선 180일 앞으로'..안갯속 대선정국>

<연합뉴스 모바일앱 다운받기> <포토 매거진>

<저작권자(c)연합뉴스. 무단전재-재배포금지.>",,
1108107503,일요신문,2018-12-03,"더블유에이테크놀러지(주), 제6회 2018 실시간 Plant IT 컨퍼런스 행사 개최",,,
1178101181,머니투데이,2014-04-25,"유니원아이앤씨, IT시스템 유지보수 ""작은 거인"" 입증","IT 인프라 구축 업체 유니원아이앤씨(주)는 2010년 국내 한 증권사에서 IT 시스템 유지·보수 업무를 맡고 있었다. 당시 각 증권사에선 기존 시스템을 완전히 갈아엎는 ‘차대세 시스템 구축’ 바람이 한창이었다. 유니원아이앤씨가 유지·보수를 진행 중이던 이 증권사에서도 차대세 시스템을 구축한다는 정보가 흘러나왔다.

김윤복 유니원아이앤씨 대표(사진)는 당차게도 해당 증권사 담당자를 찾아가 “우리에게 맡겨 달라”고 했다. 돌아온 대답은 “할 수 있겠느냐. 불가능하다. 그동안 유니원에서 해왔던 규모와는 차원이 다르기 때문에 맡길 수 없다”였다.

그도 그럴 것이 해당 프로젝트는 기존 것을 버리고 완전히 새로운 시스템을 구축하는 대형 사업으로, 발주 금액만도 60억 원에 달했다. 중소업체가 단독으로 일을 맡기에는 누가 보더라도 불가능했다. 이 때문에 발주처는 기존 거래처인 중견 시스템통합(SI) 업체에 넘기려 했다.

유니원아이앤씨가 이 사업을 따낸다 하더라도 가장 큰 걸림돌은 자금이었다. 서버 등의 장비를 구입해야 시스템을 구축할 수 있는데, 발주자는 구축이 완료되어야 결제를 해주기 때문이다. 대규모 프로젝트에서 자금력이 부족한 중소업체가 뛰어들 수 없는 이유다. 김 대표는 “회사의 운명이 걸린 큰 프로젝트라 직원들도 자신 없어 했다”며 “임직원을 설득하는 것도 과제였다”고 말했다.

“대출이 될 때마다 그걸 가지고 증권사로 달려갔죠. 이렇게 돈이 마련되고 있으니 자금력에 대한 신뢰를 가져달라고 말입니다.”

김 대표는 안팎으로 바빴다. 안으로는 직원들을 독려했고 밖으로는 은행과 증권사를 밥 먹듯이 드나들었다. 그는 사는 집까지 담보로 대출받을 만큼 올인했다. 결과는 놀라웠다. 중견 업체들을 제치고 유니원아이앤씨가 프로젝트를 수행하기로 결정 난 것이다.

김 대표는 “6개월 동안 은행과 발주처에서 아예 살았다.”면서 “사람과 사람 관계에서 안 되는 일은 없더라.”고 했다. 유니원아이앤씨는 발주처에서 만족스러워할 만큼 해당 사업을 성공적으로 완료했다. 그동안 금융권 시스템을 주로 구축해왔던 것도 한몫 했다. 금융권의 경우 일반 기업체보다 까다로워 더욱 정밀한 기술력을 요하기 때문이다.

파급력도 컸다. 회사 외형이 커진 데다 대규모 수주가 이어졌다. 유니원아이앤씨는 그 후 증권사 차세대 시스템 프로젝트에 2차례나 더 참여했다. 중소업체엔 이례적인 일이다. 특히 김 대표는 1~2년 후를 내다보고 있다. 증권사들이 5년에 한 번 정도는 IT 시스템을 완전히 바꾸는 대규모 사업을 내놓아서다.

유니원아이앤씨는 IT 인프라 관련 유통·서비스 전문업체로, SI에 필요한 서버 등의 하드웨어와 소프트웨어를 구축한다. 최근엔 클라우딩 서비스와 빅데이터 사업에 뛰어들었다. 앞으로는 IT 인프라가 클라우딩 안으로 흡수될 것으로 판단해서다. 올해 목표 매출액은 200억 원이다.",,
1058608741,이데일리,2016-12-26,카카오 ‘알림톡’ 미고지로 2.42억 과징금..과다 규제 논란,"[이데일리 김현아 기자]
카카오 알림톡
카카오(035720)가 기업 메시징 서비스인 ‘알림톡’에 대해 소비자에게 데이터 사용료가 부과될 수 있고 알림톡 차단 시 다른 방법으로 대체할 수 있다는 점 등을 제대로 이용자에게 알리지 않았다는 이유로 방송통신위원회로부터 2억4200만 원의 과징금과 시정조치를 받았다.

또한 이용자에게 어떠한 고지 없이 카카오톡 대화창에 입력된 인터넷주소(URL)을 다음 검색서비스에 이용한다는 사실을 알리지 않은 이유로 1억원의 과징금을 받았다.

방송통신위원회(위원장 최성준)는 26일 전체 회의를 열고 이같은 내용을 의결했다.

한 때 방통위는 알림톡이 이용자에게 사전동의를 받지 않은 점도 문제 삼으려 했으나 새로운 서비스가 아니라는 점이 설득되면서 제외됐다.

다만 소량이지만 데이터 소모가 발생한다는 사실을 알리지 않은 점은 ‘중요 사실 미고지’로 해석됐다.

이번 시정조치로 카카오는 카톡 서비스 이용자(기존 이용자 포함)를 대상으로 ‘알림톡’ 수신여부를 자유롭게 결정할 수 있도록 이용자의 의사를 명확히 확인하는 절차를 마련해야 하며, ‘알림톡’ 수진에 따른 요금 발생 가능성을 명확히 고지해야 한다.

또한 URL 수집 및 이용과 관련해 유사 사례 재발 방지 및 이용자 보호 조치를 강화하는 방안을 강구해야 한다.

서울YMCA시민중계실과 (주)모노커뮤니케이션즈가 방통위에 신고해 알림톡에 대한 조사가 이뤄졌으며, URL 이용에 대해선 녹색소비자연대의 문제제기가 있어 조사가 이뤄진 것이다.

다만, 카카오는 이미 ‘알림톡’에 대한 이용자 고지를 이행했고 URL데이터 역시 검색에서 삭제해 방통위의 시정명령이 별다른 효과가 없다는 평가다.

또한 이들 서비스에 대해 중요 사실 미고지로 판단한 부분은 페이스북이나 트위터 등 글로벌 사업자들의 자유로운 서비스 추가 추세를 고려했을 때 국내 사업자에 대한 역차별이자 과도한 규제라는 비판이 제기된다.

카카오는 이에 대해 “오늘 방통위의 결정으로 알림톡이 사전동의 받을 대상이 아니라는 점이 분명해졌다. 앞으로 알림톡 서비스를 하는데 사실상 걸림돌이 없어져 좋은 서비스를 제공할 수 있을 것으로 기대한다”면서도 “다만, 과거 위반 사항으로 이용자 고지가 충분하지 않다고 지적된 부분과 URL 결정에 대해서는 최종 결정문을 받아보고 입장을 정할 예정”이라고 밝혔다.",,
3012703878,프레시안,2022-02-21,'탈춤과 결합한' 또는 '탈춤에 바탕한' 최초의 마당극 시도,,,
1378106569,강원도민일보,2021-04-08,[원주]원주 민간 배달앱 '모범생' 50억원 투자유치,"원주 최초 민간 배달앱 ‘모범생’이 50억원 투자 유치에 성공했다.

모범생을 운영하는 올인비즈플랫폼은 최근 소프트웨어 및 시스템 개발 관리업체 유노비젼과 투자유치 협약식을 가졌다.양사는 앞으로 사업의 시장개척 및 확대를 위한 상호 협력을 약속했다.투자금은 배달앱 ‘모범생’을 통한 원주지역 소상공인 활성화와 소비자 편의를 높이는데 사용될 계획이다.한편 모범생은 중개수수료 2% 이하 저수수료,제로페이 및 지역사랑상품권 결제 모듈을 탑재했다. 한귀섭",,
1268101376,매일일보,2020-01-07,"[풍문레이다] 대양금속, SC제일은행 '나몰라' 최대주주 지분 매각에 '아비규환'",,,
2118106125,나무신문,2022-02-25,응봉근린공원 숲속도서관,,,
