BusinessNum,agentName,appReferenceNumber,applicantName,applicationDate,applicationNumber,applicationStatus,articleName,designMainClassification,designNumber,dsShpClssCd,internationalRegisterDate,internationalRegisterNumber,inventorName,openDate,openNumber,priorityDate,priorityNumber,publicationDate,publicationNumber,regReferenceNumber,registrationDate,registrationNumber
8528804052,"['최재진', '조용호']",,['(주)퀀텀솔루션'],2018-05-29,3020000000000.0,등록,알에프아이디(RFID) 리더기,['H5440'],M001,['H5440'],,,['김일경'],,,,,2019-04-11,,,2019-04-04,3010000000000.0
4168603128,['김영식'],,"['주식회사 니즈', '김형윤']",2012-06-01,3020000000000.0,소멸,전자담배,['B610'],M01,['B610'],,,['김형윤'],,,,,2013-01-25,,,2013-01-03,3010000000000.0
1318108329,['안영길'],,['(주)피닉스테크놀로지스'],2013-01-17,3020000000000.0,등록,장식용 인형,"['C211B', 'C0110']",M01,"['C0110', 'C211B']",,,['이동희'],,,,,2013-11-26,,,2013-11-20,3010000000000.0
4268605335,"['박천도', '이상문']",,['이수산업(주)'],2012-12-14,3020000000000.0,등록,옹벽블록,['L201'],M01,['L201'],,,['김종진'],,,,,2014-03-21,,,2014-03-13,3010000000000.0
1588503056,['특허법인세원'],,['아성크린후로텍 (주)'],2013-04-19,3020000000000.0,등록,볼 밸브,['M2520'],M01,['M2520'],,,['김윤욱'],,,,,2014-04-23,,,2014-04-17,3010000000000.0
1081408125,,,['성화산업주식회사'],1992-11-24,3020000000000.0,소멸,행거밴드,['H2444'],M01,"['H2444B', 'H2444']",,,['노기종'],,,,,1994-01-12,,,1993-11-27,3000000000000.0
2648101118,['권두상'],,['주식회사 질경이'],2018-05-08,3020000000000.0,등록,포장용 상자,"['F4530B', 'F4530']",M001,"['F4530B', 'F4530']",,,['최원석'],,,,,2018-11-14,,,2018-11-08,3010000000000.0
4080701596,['특허법인아주'],,['주식회사 대한'],2019-07-29,3020000000000.0,등록,토목공사용 하중잭,['L22129'],M001,['L22129'],,,['서준석'],,,,,2020-02-03,,,2020-01-23,3010000000000.0
8128709375,['특허법인주원'],,['(주)소유코퍼레이션'],2020-12-14,3020000000000.0,등록,디지털 액자,['H4330'],M001,['H4330'],,,"['김성훈', '신재민']",,,,,2021-09-24,,,2021-09-15,3010000000000.0
2128101708,['김정옥'],,['(주)양헌기공'],2018-05-15,3020000000000.0,등록,회전대용 위치결정기,['K7190'],M001,['K7190'],,,['한상권'],,,,,2018-07-02,,,2018-06-26,3010000000000.0
1311908506,['정남진'],,['(주)코리아정보통신'],2019-06-21,3020000000000.0,등록,휴대용 모니터,['H4333B'],M001,['H4333B'],,,['김영식'],,,,,2019-07-23,,,2019-07-16,3010000000000.0
8580704454,['박천배'],,['주식회사 신세계'],1981-11-07,3020000000000.0,소멸,바구니,['C5220'],M01,['C5220'],,,['홍공명'],,,,,1982-10-11,302000000000.0,,1982-07-09,3000000000000.0
2220504851,['특허법인 동원'],,['현대오일뱅크 주식회사'],2015-09-07,3020000000000.0,등록,자동차용 액체제품 용기,"['F4510A', 'F450A']",M001,"['F4510A', 'F450A']",,,['문종박'],,,,,2016-05-04,,,2016-04-27,3010000000000.0
2208608202,['박영우'],,['주식회사 이너버스'],2016-06-29,3020000000000.0,등록,화상디자인이 표시된 디스플레이 패널,"['H1721S', 'H3301S', 'H4333S', 'H51S', 'H540S']",M001,"['H4333S', 'H51S', 'H1721S', 'H3301S', 'H540S']",,,['이을석'],,,,,2017-07-07,,,2017-07-03,3010000000000.0
4128105334,,,['태웅종합건설(주)'],1999-05-20,3020000000000.0,소멸,인공어초,['L2641'],M01,['L2641'],,,['진호진'],1999-09-01,3020000000000.0,,,2000-09-01,,,2000-07-14,3000000000000.0
1448103587,['최영복'],,['엠피온 주식회사'],2019-01-08,3020000000000.0,등록,공기청정기,"['D434', 'D4350']",M001,"['D434', 'D4350']",,,['김창호'],,,,,2019-10-17,,,2019-10-08,3010000000000.0
3378803144,['특허법인연우'],,"['주식회사 쉘파스페이스', '한국과학기술원']",2018-05-10,3020000000000.0,등록,식물 재배용 포트 거치대,['K3122'],M001,['K3122'],,,"['다니엘 석', '윤좌문', '마리아 호세']",,,,,2018-11-27,,,2018-11-20,3010000000000.0
1058709922,['김철'],,['주식회사 헬로마켓'],2018-01-24,3020000000000.0,등록,화상디자인이 표시된 디스플레이 패널,"['H1721S', 'H3301S', 'H4333S', 'H51S', 'H540S']",M001,"['H51S', 'H4333S', 'H1721S', 'H3301S', 'H540S']",,,['류선영'],,,,,2018-09-12,,,2018-09-06,3010000000000.0
1148509456,['차윤근'],,['롯데네슬레코리아 주식회사'],1999-02-13,3020000000000.0,소멸,식품용기,['F450A'],M01,['F450A'],,,['김태환'],,,,,1999-08-16,,,1999-06-02,3000000000000.0
2208702060,['특허법인 다해'],,['(주)오케이포스'],2015-03-24,3020000000000.0,등록,판매시점정보관리기,['J461'],M001,['J461'],,,['이창우'],,,,,2015-12-09,,,2015-12-01,3010000000000.0
6308701293,['이재화'],,['주식회사 리앤한'],2002-02-22,3020000000000.0,거절,운동화,['B511AC'],M01,['B511AC'],,,['민복기'],2002-07-05,3020000000000.0,,,,,,,
4708800099,,,['주식회사 씨티에스'],2016-09-13,3020000000000.0,등록,씨엠피 장비 케이스,['K003'],M001,['K003'],,,['이동관'],,,,,2017-01-25,,,2017-01-19,3010000000000.0
1178109457,['신용해'],,['(주)케이티에스'],2010-03-08,3020000000000.0,소멸,환기창용 작동레버시스템 손잡이 결합구,['L539'],M01,['L539'],,,['허동석'],,,,,2011-04-13,,,2011-03-31,3010000000000.0
1262200790,['서상욱'],,['주식회사 비앤씨'],2002-08-27,3020000000000.0,소멸,음료수 병,['F4510A'],M01,['F4510A'],,,['정상윤'],,,,,2002-12-26,,,2002-12-12,3000000000000.0
1223202964,['화태진'],,['주식회사성진'],1991-11-25,3020000000000.0,소멸,신발밑창,['B59120'],M01,"['B59120', 'B59120T']",,,['남지섭'],,,,,1992-08-14,,,1992-07-08,3000000000000.0
1148600320,['황정현'],,['주식회사 피엔아이컴퍼니'],2018-01-23,3020000000000.0,등록,모션 시뮬레이터,"['F11', 'D2150', 'E230A']",M001,"['D2150', 'E230A', 'F11']",,,"['신재중', '윤은석']",,,,,2019-06-26,,,2019-06-19,3010000000000.0
5028101403,"['김수진', '윤의섭']",,['주식회사 대광시스템'],2010-11-23,3020000000000.0,소멸,벽천,['L360'],M01,['L360'],,,['이강호'],,,,,2012-02-29,,,2012-02-02,3010000000000.0
5438106074,['황의만'],,['주식회사 아이스크림키즈'],2016-10-18,3020000000000.0,등록,학습게임기용 코딩제어기,"['H262B', 'F11']",M001,"['F11', 'H262B']",,,['명배영'],,,,,2017-08-14,,,2017-08-04,3010000000000.0
3128109759,['유미특허법인'],,['우인화학 주식회사'],2014-06-23,3020000000000.0,등록,천장매입등,['D3314B'],M01,['D3314B'],,,['이범용'],,,,,2015-04-24,,,2015-04-20,3010000000000.0
1348103337,['양재관'],,"['주식회사록키기업', '(주)유창이앤씨']",1990-07-25,3020000000000.0,소멸,간받이용연결구,['L4329'],M01,"['L4329T', 'L4329']",,,"['조용선', '진광우']",,,,,1991-08-17,,,1991-07-02,3000000000000.0
7108107098,['특허법인(유한) 다래'],,['(주)휴렉'],2021-02-10,3020000000000.0,등록,음식물 쓰레기 처리기,['D5192'],M001,['D5192'],,,"['정대성', '조영만']",,,,,2021-09-29,,,2021-09-15,3010000000000.0
1268607431,"['전종학', '이용하']",,['(주)어드밴스'],2015-04-10,3020000000000.0,소멸,리빙박스,['D2571'],M001,['D2571'],,,['왕재춘'],,,,,2015-11-30,,,2015-11-20,3010000000000.0
1241904947,['전종학'],,['(주)원일산업'],2006-07-27,3020000000000.0,소멸,포장용 봉투,['F440B'],M01,['F440B'],,,['박춘우'],,,,,2007-01-16,,,2007-01-10,3000000000000.0
5038108541,,,['대원전기산업주식회사'],1982-12-20,3020000000000.0,소멸,선풍기커버,['D449'],M01,['D449'],,,['채희조'],,,,,1983-12-15,,,1983-09-23,3000000000000.0
1131700199,['특허법인 무한'],,['한국방송공사'],2014-03-20,3020000000000.0,등록,화상디자인이 표시된 텔레비젼,['H4333S'],M01,['H4333S'],,,"['최대훈', '이재호']",,,,,2014-08-20,,,2014-08-11,3010000000000.0
5098103769,['특허법인 신우'],,"['창성건설 주식회사', '(주)에스티라이팅']",2021-03-29,3020000000000.0,등록,LED 투광등,"['D3620BA', 'D3660']",M001,"['D3660', 'D3620BA']",,,['최기봉'],,,,,2021-11-01,,,2021-10-25,3010000000000.0
1058704546,['리앤목특허법인'],,['주식회사 클리오디자인'],2017-12-22,3020000000000.0,등록,자전거용 프레임,['G24910'],M001,['G24910'],,,['황선웅'],,,,,2018-07-25,,,2018-07-18,3010000000000.0
2208705017,['박종욱'],,['(주)피노비앤디'],2012-05-11,3020000000000.0,등록,휴대폰 케이스,['H33193'],M01,['H33193'],,,['우주석'],,,,,2012-08-09,,,2012-08-03,3010000000000.0
2368701569,['특허법인메이저'],,['주식회사 라온테크'],2021-01-21,3020000000000.0,등록,비계시스템용 브릿지,['L1119'],M001,['L1119'],,,['박상민'],,,,,2022-02-17,,,2022-02-10,3010000000000.0
1050302894,['유동옥'],,['주식회사 유진테크'],2004-07-15,3020000000000.0,소멸,산소발생기,['K60'],M01,['K60'],,,['고병구'],,,,,2005-06-21,,,2005-06-13,3000000000000.0
1018601334,"['노준태', '박국진']",,"['주식회사 엠앤씨라이팅', '주식회사 에스이링크', '서창덕']",2008-05-02,3020000000000.0,소멸,LED 전구용 반사판,['D3911'],M01,['D3911'],,,"['조대욱', '서창덕']",,,,,2008-07-29,,,2008-07-22,3010000000000.0
1201100243,['박양호'],,['(주)파인텍'],2014-12-30,3020000000000.0,등록,위생 마스크,['C403'],M001,['C403'],,,['김희문'],,,,,2015-09-14,,,2015-09-07,3010000000000.0
1231800349,['특허법인에이아이피'],,['(주)미래테크'],2019-05-03,3020000000000.0,등록,건축용 지수판 연결재,['L4430'],M001,['L4430'],,,['이영옥'],,,,,2020-01-02,,,2019-12-26,3010000000000.0
4128108810,"['김명섭', '이화익']",,['두산건설 주식회사'],1998-09-10,3020000000000.0,소멸,관이음용 밴드,['M24190'],M01,['M24190'],,,['손광섭'],1998-12-01,3020000000000.0,,,1998-12-01,,,1999-06-21,3000000000000.0
2178103451,['송준혁'],,['(주)오성에스이엠'],2007-08-09,3020000000000.0,등록,휴대용 무선송신기,['H3611'],M01,['H3611'],,,['오성표'],,,,,2008-01-23,,,2008-01-17,3000000000000.0
6172900041,['홍성철'],,"['주식회사 우진', '우진 일렉트로나이트(주)']",2011-12-29,3020000000000.0,등록,란스용 홀더 컨넥터,['H1590'],M01,['H1590'],,,"['박광순', '권용철', '박진철']",,,,,2012-11-26,,,2012-11-19,3010000000000.0
1058609894,['특허법인 누리'],,['주식회사 윈미디텍'],2014-11-04,3020000000000.0,등록,비상유도 스피커,"['H4132', 'F514', 'H4131']",M001,"['H4132', 'H4131', 'F514']",,,['송홍근'],,,,,2015-09-08,,,2015-09-01,3010000000000.0
2018609777,['윤재승'],,['주식회사 힐세리온'],2018-08-06,3020000000000.0,등록,그래픽 사용자 인터페이스가 표시된 휴대용 단말기,"['H51S', 'H1721S', 'H3301S', 'H4333S', 'H540S']",M001,"['H51S', 'H4333S', 'H1721S', 'H3301S', 'H540S']",,,"['정유찬', '류정원']",,,,,2019-08-09,,,2019-08-02,3010000000000.0
1238606510,['송정부'],,['(주)유비엔'],2018-11-15,3020000000000.0,등록,엑츄에이터 컨트롤러,"['H261B', 'H1560', 'H3230']",M001,"['H1560', 'H3230', 'H261B']",,,['안은기'],,,,,2020-08-06,,,2020-07-31,3010000000000.0
1248600294,['청운특허법인'],,['주식회사 파인텍'],2004-03-03,3020000000000.0,소멸,의료용 영상카메라,"['J7360', 'H4310']",M01,"['J7360T', 'H4310', 'J7360']",,,['이영주'],,,,,2005-01-10,,,2004-12-29,3000000000000.0
3013900355,['전경환'],,['세종텔레콤 주식회사'],1999-12-30,3020000000000.0,소멸,공중 전화기,['H3311'],M01,['H3311'],,,['진홍규'],,,,,2000-12-15,,,2000-10-17,3000000000000.0
1178108719,['특허법인 이노'],,['주식회사 테크노싸이언스'],2015-08-28,3020000000000.0,등록,전열식 뜸기용 충전기,['J751'],M001,['J751'],,,['박승업'],,,,,2016-04-01,,,2016-03-28,3010000000000.0
1268101733,['최성근'],,"['주식회사 삼보산업', '나향근']",2017-04-24,3020000000000.0,등록,밸브 액츄에이터용 나사보호캡,['M2590'],M001,['M2590'],,,['나향근'],,,,,2018-04-05,,,2018-03-30,3010000000000.0
5158103556,,,['아성건설주식회사'],1963-09-02,3020000000000.0,소멸,벽돌의형상및모양의결합,['L61321'],M01,['L61321'],,,['김찬수'],,,,,1965-05-01,,,1963-10-22,3000000000000.0
3678104719,,,['주식회사 신세계'],1975-09-18,3020000000000.0,소멸,상품상자,['F4530B'],M01,['F4530B'],,,['박태서'],,,,,1977-05-30,302000000000.0,,1976-10-28,3000000000000.0
1058705015,['김정현'],,['주식회사 톰스코'],2014-04-09,3020000000000.0,소멸,차량용 블랙박스,['H530'],M01,['H530'],,,['강문수'],,,,,2014-10-07,,,2014-09-23,3010000000000.0
1358607228,['전원'],,['(주)옵토레인'],2020-02-28,3020000000000.0,등록,의료 및 실험실용 진단기,['J730'],M001,['J730'],,,"['이도영', '최원용']",,,,,2020-11-12,,,2020-11-06,3010000000000.0
1200803901,['황종환'],,['대한엔지니어링주식회사'],1996-02-06,3020000000000.0,소멸,전선 케이블 트레이용 사이드레일,['H2421'],M01,"['H2421', 'H2421T']",,,['김재석'],,,,,1997-08-25,,,1997-07-01,3000000000000.0
1578801305,"['이태규', '박영롱']",,['주식회사 도그메이트'],2018-04-06,3020000000000.0,등록,한 벌의 애완동물용 매트,['E0133'],M001,['E0133'],,,['정나래'],,,,,2019-02-28,,,2019-02-22,3010000000000.0
6208109399,"['정우상', '박상열', '최내윤']",,['신흥종합건설 주식회사'],2018-08-09,3020000000000.0,등록,숟가락,"['C6112A', 'N22']",M001,"['N22', 'C6112A']",,,"['고수진', '고우진']",,,,,2019-04-17,,,2019-04-11,3010000000000.0
3528706456,['김덕태'],,"['그린이엔지 주식회사', '삼우이엔씨 주식회사', '원이엔씨 주식회사', '세원산업개발 주식회사', '에코그린 주식회사']",2009-06-30,3020000000000.0,소멸,보강토 옹벽용 전면판,['L22121'],M01,['L22121'],,,['권성욱'],,,,,2009-12-07,,,2009-11-27,3010000000000.0
3018606609,['한복연'],,['한우물중공업(주)'],2012-05-31,3020000000000.0,등록,조립교량,['L2110'],M01,['L2110'],,,['엄순섭'],,,,,2013-09-12,,,2013-09-03,3010000000000.0
1088107561,"['김병진', '노태정']",,['주식회사 엠앤에스'],2011-04-25,3020000000000.0,소멸,샌들용 밴드,['B5591'],M01,['B5591'],,,['이종성'],,,,,2011-08-19,,,2011-08-12,3010000000000.0
7118808549,"['문기상', '조기호']",,['에스케이 주식회사'],1986-03-25,3020000000000.0,소멸,윤활유통,['F452C'],M01,['F452C'],,,['정신택'],,,,,1987-05-09,,,1987-04-07,3000000000000.0
1250408934,['안상국'],,['주식회사 우주통신'],1993-10-08,3020000000000.0,소멸,텔리비젼부착용비디오인터폰,['H43450'],M01,"['H43450', 'H43450E']",,,['김형태'],,,,,1995-01-07,,,1994-11-28,3000000000000.0
4168108220,['조정환'],,['세종산업 주식회사'],2004-04-27,3020000000000.0,소멸,캐스터,['M3320'],M01,['M3320'],,,['김호영'],,,,,2005-05-16,,,2005-05-06,3000000000000.0
1178103823,['조성제'],,['주식회사 두코'],2021-05-14,3020000000000.0,등록,휴대용 모기 퇴치기,['C4320'],M001,['C4320'],,,['강창동'],,,,,2021-07-23,,,2021-07-19,3010000000000.0
6028104022,['고영갑'],,"['주식회사 협성기초기술', '주식회사 비에스건설']",2018-03-30,3020000000000.0,등록,말뚝 인양장치,['G105'],M001,['G105'],,,"['최상호', '신성욱', '이찬']",,,,,2019-06-24,,,2019-06-17,3010000000000.0
1228600618,['김중효'],,['주식회사 진산테크'],2016-06-10,3020000000000.0,등록,트랜스포머용 코일,"['H1430', 'H229']",M001,"['H229', 'H1430']",,,['신진섭'],,,,,2017-01-16,,,2017-01-09,3010000000000.0
7424705689,['허동진'],,['주식회사 이루다'],2012-07-13,3020000000000.0,등록,고주파치료기,['J750'],M01,['J750'],,,"['조재위', '이무상']",,,,,2013-12-23,,,2013-12-16,3010000000000.0
1208608619,"['조영현', '나승택']",,['주식회사 네오샤펜'],2009-06-23,3020000000000.0,소멸,천장 마감 시트 고정용 프레임,['L44121'],M01,['L44121'],,,['박현용'],,,,,2011-03-22,,,2011-03-14,3010000000000.0
8418800648,['특허법인엠에이피에스'],,['주식회사 프로키언'],2021-03-25,3020000000000.0,등록,조명등용 갓,"['D33391', 'D3315A', 'D3317B']",M001,"['D33391', 'D3315A', 'D3317B']",,,"['이재윤', '박지은']",,,,,2021-12-21,,,2021-12-16,3010000000000.0
1244702965,,,['주식회사성진'],1993-01-30,3020000000000.0,소멸,샤워기용헤드,['D535'],M01,"['D535B', 'D535']",,,['최동황'],,,,,1994-05-16,,,1994-04-12,3000000000000.0
1058708601,['안태현'],,['아이케이 주식회사'],2011-07-20,3020000000000.0,등록,지붕설치용 레일 부재,['L42110'],M01,['L42110'],,,['윤석규'],,,,,2012-08-20,,,2012-08-13,3010000000000.0
1108100525,['김순웅'],,['주식회사 신성이엔지'],2020-04-28,3020000000000.0,등록,천장판시공용 브라켓,['L43190'],M001,['L43190'],,,"['전상훈', '김태균', '이신환', '서은지', '박준희']",,,,,2021-03-09,,,2021-03-03,3010000000000.0
1218108544,"['박용민', '박화규']",,"['(주)콘트록스', '한성숙']",2018-09-05,3020000000000.0,등록,의료용 핀셋,['J741'],M001,['J741'],,,['한성숙'],,,,,2019-02-27,,,2019-02-21,3010000000000.0
1298502777,['이민웅'],,['주식회사 미래엔'],2011-02-16,3020000000000.0,소멸,인형,['E1310A'],M01,['E1310A'],,,['홍성철'],,,,,2012-09-26,,,2012-09-19,3010000000000.0
1238609186,['윤의상'],,['동인종합건설(주)'],2001-05-16,3020000000000.0,소멸,조립식 건축물,['L3200'],M01,['L3200'],,,['이두식'],,,,,2002-06-07,,,2002-05-27,3000000000000.0
8138109735,"['이재화', '이우헌']",,['주식회사 켄텍'],2002-09-19,3020000000000.0,소멸,가스누출 경보기,['J630'],M01,['J630'],,,['윤관호'],,,,,2003-12-06,,,2003-11-28,3000000000000.0
1228107765,['김영철'],,['주식회사 세기센추리'],2004-01-26,3020000000000.0,소멸,정수기,['K6121'],M01,['K6121'],,,"['임원혁', '방태만']",,,,,2005-03-25,,,2005-03-17,3000000000000.0
8818806132,['특허법인(유한) 대아'],,"['주식회사 시내엔들', '주식회사 이공이공']",2020-04-22,3020000000000.0,등록,상자형 세굴방지 블록,['L261'],M001,['L261'],,,['유은주'],,,,,2021-03-22,,,2021-03-16,3010000000000.0
1348700170,['박혜성'],,"['주식회사 해줌', '권오현']",2014-11-20,3020000000000.0,소멸,모자,['B261B'],M001,['B261B'],,,['권오현'],,,,,2015-01-15,,,2015-01-07,3010000000000.0
1258101125,,,['서진산업 주식회사'],1976-05-10,3020000000000.0,소멸,유류통,['F4511'],M01,['F4511'],,,['배창수'],,,,,1977-11-05,302000000000.0,,1977-08-19,3000000000000.0
1248608088,['서대석'],,['주식회사부림'],1985-07-05,3020000000000.0,소멸,천정판,['L4310'],M01,['L4310'],,,['명유일'],,,,,1987-02-13,,,1986-11-26,3000000000000.0
1278004402,['황의만'],,"['김현미', '장능규']",2004-12-06,3020000000000.0,소멸,프린터 카트리지용 리본 안내구,['H590'],M01,['H590'],,,"['김현미', '장능규']",,,,,2005-09-27,,,2005-09-14,3000000000000.0
2268105235,"['이관호', '문종화', '유근영']",,['신화건설(주)'],2021-05-24,3020000000000.0,등록,사방 구조물,"['L22120', 'L201']",M001,"['L22120', 'L201']",,,"['권영준', '전경재', '권준형']",,,,,2022-03-15,,,2022-03-10,3010000000000.0
5068100036,['특허법인 참좋은'],,['주식회사 씨에스텍'],2015-03-13,3020000000000.0,등록,전기 전동기,['K130'],M001,['K130'],,,['홍정일'],,,,,2015-11-13,,,2015-11-09,3010000000000.0
5603304655,['팬코리아특허법인'],,['주식회사 신세계'],2017-05-11,3020000000000.0,등록,숫자 글자체,['N140'],M001,['N140'],,,"['윤민구', '노민지', '안상수']",,,,,2018-02-09,,,2018-02-05,3010000000000.0
2208101497,['성낙준'],,['주식회사 일진유니스코'],1997-03-07,3020000000000.0,소멸,건물용 외장패널 고정용 클립,['L4390'],M01,['L4390'],,,['김창영'],,,1996-09-09,,1998-04-24,,,1998-02-06,3000000000000.0
1232106353,['김영식'],,['주식회사 비앤씨'],2021-11-29,3020000000000.0,등록,마스크,,M001,,,,['김지윤'],,,,,2021-12-24,,,2021-12-20,3010000000000.0
6028102770,['고영갑'],,['(주)퍼플러스'],2021-03-19,3020000000000.0,등록,화장품 용기,['B7011C'],M001,['B7011C'],,,['박은정'],,,,,2022-02-14,,,2022-02-08,3010000000000.0
1052204614,['이외백'],,['주식회사 대성'],2004-02-13,3020000000000.0,소멸,침대,['D2210CA'],M01,['D2210CA'],,,['정민자'],,,,,2004-12-02,,,2004-11-17,3000000000000.0
1238106725,['백홍기'],,['에스엘 주식회사'],1989-03-10,3020000000000.0,소멸,오토바이용전조등,['D3710'],M01,"['D3710', 'D3710T']",,,['이충곤'],,,,,1990-03-22,,,1990-02-08,3000000000000.0
1238100865,['고만호'],,['주식회사 진성기업'],2005-01-27,3020000000000.0,소멸,책상용 상판,['D2392'],M01,['D2392'],,,['윤대호'],,,,,2005-09-01,,,2005-08-25,3000000000000.0
1208707762,['특허법인이룸리온'],,['한스텍주식회사'],2017-12-15,3020000000000.0,등록,보도블록,"['L61420', 'L25210']",M001,"['L25210', 'L61420']",,,['한성필'],,,,,2018-05-18,,,2018-05-03,3010000000000.0
4038108412,"['안제성', '김한솔', '김세환', '김준식']",,['주식회사 대한창호'],2018-07-24,3020000000000.0,등록,방화문,['L512100'],M001,['L512100'],,,"['김병국', '김태균']",,,,,2019-06-25,,,2019-06-18,3010000000000.0
2298103493,['김용대'],,['(주)테크노밸리'],2009-07-29,3020000000000.0,소멸,모니터링용 알림표시기,"['H1720', 'H4121']",M01,"['H4121', 'H1720']",,,['오익환'],,,,,2010-10-18,,,2010-10-08,3010000000000.0
2218808074,['특허법인 남앤남'],,['주식회사 디에스시스템'],2015-07-17,3020000000000.0,등록,환기창문용 슬랫 마감구,['L539'],M001,['L539'],,,"['서성두', '예성준', '윤덕용']",,,,,2016-03-30,,,2016-03-24,3010000000000.0
4158102412,,,['유진이엔씨 주식회사'],2011-09-29,3020000000000.0,등록,흙막이용 강판,['L22121'],M01,['L22121'],,,['강성철'],,,,,2013-01-03,,,2012-12-27,3010000000000.0
2178102405,['진용석'],,['(유)바움'],2010-07-14,3020000000000.0,소멸,교명주,['L3540A'],M01,['L3540A'],,,['김희태'],,,,,2012-04-20,,,2012-04-09,3010000000000.0
3148601192,['이재춘'],,['주식회사 이룸'],2013-06-20,3020000000000.0,소멸,화물차량용 고정브래킷,['M3190'],M01,['M3190'],,,['권정봉'],,,,,2015-02-10,,,2015-02-03,3010000000000.0
8868103112,['부영빈'],,"['(주)우주텔레콤', '현진에스엔티(주)', '주식회사 제이와이티']",2020-03-06,3020000000000.0,등록,이동통신 안테나 고정용 블럭,['H319'],M001,['H319'],,,"['유형택', '조문형']",,,,,2020-05-26,,,2020-05-20,3010000000000.0
1058200100,['김웅'],,['홍익대학교 산학협력단'],2017-02-07,3020000000000.0,소멸,탁상용 장식물,['C211C'],M001,['C211C'],,,"['문종범', '나동규']",,,,,2017-12-29,,,2017-12-22,3010000000000.0
6208109707,['특허법인뉴코리아'],,['주식회사 대진개발'],2019-12-24,3020000000000.0,등록,옹벽 축조용 마감블록,"['L2412', 'L201G']",M001,"['L2412', 'L201G']",,,['임종덕'],,,,,2020-10-29,,,2020-10-23,3010000000000.0
1221307945,['김윤배'],,['주식회사 부일'],1990-10-10,3020000000000.0,소멸,가구용경첩,['D2932'],M01,['D2932'],,,['조성제'],,,,,1992-01-06,,,1991-10-31,3000000000000.0
1210907140,['홍병의'],,['주식회사 서원'],1997-09-12,3020000000000.0,소멸,수로용 블록,['L2412'],M01,['L2412'],,,['반재경'],,,,,1998-11-16,,,1998-09-24,3000000000000.0
1308109827,['천성민'],,['태형산전 주식회사'],2011-11-30,3020000000000.0,등록,전원용 정류기,['H2210'],M01,['H2210'],,,['김태형'],,,,,2012-12-12,,,2012-12-05,3010000000000.0
6450506934,['특허법인(유한) 다래'],,['주식회사 제일기획'],2020-04-14,3020000000000.0,등록,접착 테이프,['M1623'],M001,['M1623'],,,"['오형균', '황성필']",,,,,2020-04-28,,,2020-04-22,3010000000000.0
4188101486,['이승현'],,['주식회사 엘템'],2020-02-28,3020000000000.0,등록,고출력 지향성 스피커,"['H4131', 'H4133']",M001,"['H4131', 'H4133']",,,['김진기'],,,,,2021-01-20,,,2021-01-14,3010000000000.0
1278101314,['유미특허법인'],,['주식회사 지에프에스'],1993-01-27,3020000000000.0,소멸,누전경보기,['J630'],M01,"['J630', 'J630B']",,,['구강서'],,,,,1994-02-16,,,1994-01-10,3000000000000.0
2268106286,['김종갑'],,['주식회사 대한'],1998-09-12,3020000000000.0,소멸,높이조절용 받침대,['L1220'],M01,['L1220'],,,['서정돈'],,,,,1999-07-01,,,1999-04-27,3000000000000.0
5223000444,"['김용인', '박영복']",,['주식회사 라온테크'],2011-12-26,3020000000000.0,소멸,태양광 구조물 지지용 프레임,"['H1890', 'L3619']",M01,"['L3619', 'H1890']",,,['박기주'],,,,,2013-02-18,,,2013-02-07,3010000000000.0
1098109085,['조현석'],,['주식회사 서진건설'],2021-02-03,3020000000000.0,등록,소파블럭,['L201B'],M001,['L201B'],,,['이인우'],,,,,2021-11-15,,,2021-11-09,3010000000000.0
7278606608,['김정목'],,['주식회사 스마트'],2022-01-18,3020000000000.0,등록,스티커,,M001,,,,['김왕제'],,,,,2022-03-02,,,2022-02-23,3010000000000.0
1208700223,['특허법인 수'],,['리디 주식회사'],2019-08-30,3020000000000.0,등록,화상디자인이 표시된 디스플레이 패널,"['H1721S', 'H3301S', 'H4333S', 'H51S', 'H540S']",M001,"['H51S', 'H4333S', 'H1721S', 'H3301S', 'H540S']",,,"['박진선', '이상승']",,,,,2020-06-15,,,2020-06-09,3010000000000.0
6178608717,['황병도'],,"['(주)제우스', '문성원']",2015-09-01,3020000000000.0,소멸,팽이,['E2401'],M001,['E2401'],,,['문성원'],,,,,2016-01-25,,,2016-01-19,3010000000000.0
5048503777,['황이남'],,['메가박스중앙 주식회사'],2017-02-06,3020000000000.0,등록,한글 글자체,['N110'],M001,['N110'],,,['임슬기'],,,,,2017-08-10,,,2017-08-04,3010000000000.0
6071701748,['서대석'],,['주식회사부림'],1990-04-27,3020000000000.0,소멸,천정판,['L6130'],M01,"['L6130', 'L6130C']",,,['강두명'],,,,,1991-09-14,,,1991-07-26,3000000000000.0
1052001084,['이주라'],,['이태호'],2008-01-16,3020000000000.0,거절,티셔츠,['B1113'],M01,['B1113'],,,['이태호'],2008-02-01,3020000000000.0,,,,,,,
1271508650,['오종일'],,['주식회사 우일'],2014-04-22,3020000000000.0,등록,오프너,"['C62210', 'D121C']",M01,"['D121C', 'C62210']",,,['김영곤'],,,,,2015-01-16,,,2015-01-09,3010000000000.0
