BusinessNum,patentTitle,abstract,country,nationCode,pubReg,ipcInfo,applicationDate,applicationNumber,issueDate,patentNumber,deepLink
3550808205,확장 방열판을 포함하는 인쇄장치,"인쇄헤드(1), 상기 인쇄헤드(1)과 결합한 방열판(22), 상기 방열판(22)과 결합한 상부커버(20)와 인쇄용지(3)를 이송하는 플래튼롤러(2)를 포함하는 인쇄장치는 인쇄품질을 개선하기 위해, 상기 인쇄용지(3)를 상기 인쇄헤드(1)과 상기 플래튼롤러(2) 사이의 갭으로 진입하기 전에 예열하는 수단을 포함한다.",ko,한국(KO),공개,"['B41J-011/04', 'B41J-025/308', 'B41J-002/38']",2019-07-08,10-2019-0080576,2017-12-28,10-2017-0183110,http://click.ndsl.kr/servlet/OpenAPIDetailView?keyValue=08497314&target=KUPA&cn=KOR1020170183110
1252100748,구름 베어링용 밀봉 부재 및 구름 베어링 장치,"구름 베어링(10)은, 한 쌍의 내륜(11, 12)과, 한 쌍의 내륜(11, 12)의 단부(11b, 12b)끼리의 맞댐 부분의 외주에 형성된 환상 홈(18)을 갖는다.구름 베어링용 밀봉 부재(22)는, 탄성부(24)를 갖는다.구름 베어링용 밀봉 부재(22)는, 환상 홈(18)에 장착된다.탄성부(24)는, 환상 홈(18)의 축 방향의 일단부측에 고정되는 환상의 기단부(25)와, 기단부(25)로부터 축 방향의 타단부측으로 연장되어, 내주에 환상 홈(18)의 축 방향의 타단부측과 미끄럼 접촉하는 미끄럼 접촉 립(26a)을 갖는 환상의 연장 설치부(26)를 갖는다.연장 설치부(26)는, 구름 베어링(10)의 내부에 발생하는 부압에 의해 직경 방향 외측으로 휘어 미끄럼 접촉 립(26a)이 환상 홈(18)으로부터 이반될 수 있는 박육부(27)와, 이 박육부보다 직경 방향의 두께가 두꺼운 후육부(30)를 갖고, 박육부(27)와 후육부(30)가 교대로 배치된다.",ko,한국(KO),공개,"['F16C-033/78', 'F16C-019/38']",2018-09-28,10-2018-0105663,2018-08-02,10-2018-7022310,http://click.ndsl.kr/servlet/OpenAPIDetailView?keyValue=08497314&target=KUPA&cn=KOR1020187022310
1273409639,지오셀 및 지오그리드를 갖는 포장도로 시스템,"본 발명은 4이거나 이보다 더 작은 CBR(California Bearing Ratio)를 갖는 일반적으로 연약 노반을 수용한 위치에서 적당한 포장을 위한 포장도로 시스템 및 방법에 관한 것이다.포장도로 시스템은 노반 상에 직접적으로 배치된 제 1 지오그리드 층(first geogrid layer); 상기 지오그리드 층의 개구 거리의 0.5 배 내지 20 배의 두께를 갖는, 상기 제 1 지오그리드 층 상의 제 1 과립형 층(first granular layer); 지오셀(geocell) 및 충전 재료를 포함한 상기 제 1 과립형 층 상의 제 1 지오셀 층; 및 상기 지오셀 층 상의 피복 층(capping layer)을 포함한다.제 2 지오셀/지오그리드 층은 필요하다면, 피복 층 아래에 배치될 수 있다.선택적인 표면 층이 필요하다면, 피복 층 상에 적용될 수 있다.최종 포장도로 시스템은 포장도로 시스템 상에 적용된 포장도로에 대한 긴 기간의 지지부를 제공한다.",ko,한국(KO),공개,"['E01C-003/04', 'E02D-003/00', 'E01C-003/00']",2021-03-22,10-2021-0031777,2021-03-11,10-2021-7007486,http://click.ndsl.kr/servlet/OpenAPIDetailView?keyValue=08497314&target=KUPA&cn=KOR1020217007486
8580704454,아미노산계 계면활성제를 포함하는 클렌징 폼 화장료 조성물,"본 발명은 아미노산계 계면활성제를 포함하는 클렌징 폼 화장료에 관한 것으로서, 더욱 상세하게는 비이온성 또는 양쪽성 계면활성제는 사용하지 않으면서 단지 소듐라우로일글루타메이트, 소듐코코일글리시네이트, 및 포타슘코코일글리시네이트로만 이루어지는 아미노산계 계면활성제를 포함하는 것을 특징으로 한다.",ko,한국(KO),등록,"['A61Q-001/14', 'A61Q-019/10', 'A61K-008/44']",,,2021-07-02,10-2021-0087318,http://click.ndsl.kr/servlet/OpenAPIDetailView?keyValue=08497314&target=KPTN&cn=KOR1020210087318
2220504851,촉매투과부를 포함하는 수성가스전환 등온 촉매 반응장치,본 발명은 석유코크스의 가스화를 통해서 생성된 일산화탄소를 포함하는 가스 및 스팀을 포함하는 반응가스를 공급하여 고온촉매 및/또는 저온촉매와 반응시켜 수소로 전환시키는 촉매투과부를 포함하는 수성가스전환 등온 촉매 반응장치에 관한 것으로 촉매투과부와 채널을 통하여 별도의 연결장치 또는 배관이 배제되어 수성가스전환 반응기의 설치면적이 늘어나는 것을 방지할 수 있다는 효과가 있다.,ko,한국(KO),등록,"['C01B-003/14', 'B01J-008/04', 'C01B-003/16', 'B01J-008/00']",,,2021-05-31,10-2021-0070431,http://click.ndsl.kr/servlet/OpenAPIDetailView?keyValue=08497314&target=KPTN&cn=KOR1020210070431
1262200790,친환경 기능개선 표면보호제 조성물 및 이를 이용한 콘크리트 또는 강 구조물의 표면보호ㆍ마감 시공방법,"본 발명은 기능개선 혼화제 및 기능개선 충전재를 포함하고; 상기 기능개선 혼화제는 기능개선 혼화제 중량 대비 에틸렌-메틸(메타)아크릴레이트-부틸아크릴레이트 공중합체 20 내지 95 중량%, 2-하이드록시에틸아크릴레이트-메틸(메타)아크릴레이트 공중합체 1 내지 35 중량%, 디메틸아미노에틸아크릴레이트 0.1 내지 25 중량%, 디하이드로디시크로펜타디에닐아크릴레이트 (dihydrodicyclopentadienyl acrylate) 0.01 내지 15 중량% 및 그래핀 분산액 0.01 내지 15 중량%를 포함하는 것이고; 상기 기능개선 충전재는 기능개선 충전재 중량 대비 황산바륨 15 내지 95 중량%, 멀라이트 1 내지 35 중량%, 규조토 0.1 내지 25 중량%, 탄산마그네슘 0.1 내지 15 중량%, 황산알루미늄칼륨 0.1 내지 15 중량%, 글리세릴스테아레이트 0.1 내지 15 중량% 및 안료 0.1 내지 15 중량%를 포함하여, 우수한 차열기능을 갖고, 시공성, 내마모성, 내오염성, 내화학성, 탈취성, 불연성, UV저항성, 내염해성, 중성화 저항성, 동결융해저항성 등의 내구성이 우수하며, 속건성으로 시공기간이 단축되어 시공비 및 유지보수비용의 절감과 구조물의 공용기간을 연장할 수 있는 친환경 기능개선 표면보호제 조성물 및 이를 이용한 콘크리트 또는 강 구조물의 표면보호ㆍ마감 시공방법에 관한 것이다.",ko,한국(KO),등록,"['E04G-023/02', 'C09D-133/00', 'C09D-007/40', 'C08K-005/16', 'C08K-005/54', 'C08K-003/30', 'C08K-003/22', 'C09D-005/00']",,,2019-09-23,10-2019-0116528,http://click.ndsl.kr/servlet/OpenAPIDetailView?keyValue=08497314&target=KPTN&cn=KOR1020190116528
1223202964,알루미늄 소재의 솔레노이드 밸브용 밸브 캡 제조방법,"본 발명은 밸브캡을 제조하기 위한 제조장치로서, 다이 블럭(10)과, 상기 다이 블럭(10)에 대해 종방향으로 상대 이동가능하게 형성되는 펀치 블럭(20)과, 상기 다이 블럭(10) 및 펀치 블록(20)에 대해 횡방향으로 배열되어 설치되는 복수의 성형장치(30)와, 상기 다이 블럭(10)과 펀치 블럭(20)의 사이에서 소재를 이동시키는 이동 장치(40)로 이루어지며, 상기 복수의 성형장치(30)는, 1차 업셋팅 성형장치(100)와, 상기 1차 업셋팅 성형장치(100)에 이웃하는 3차 업셋팅 성형장치(300)와, 상기 3차 업셋팅 성형장치(300)에 이웃하는 1차 압출 성형장치(400)와, 상기 1차 압출 성형장치(400)에 이웃하는 2차 압출 성형장치(500)로 이루어지며, 상기 각 복수의 성형장치(100,300,400,500)는, 상기 다이 블럭(10)의 하부에 고정되도록 설치되며 각각 내부에 형성된 관통공에 제1,3,4,5 다이 미들핀(111,311,411,511)이 종방향으로 이동가능하게 설치되는 제1,3,4,5 다이 필러(113,313,413,513)와, 상기 제1,3,4,5 다이 필러(113,313,413,513)의 상부에 설치되며 내부에 형성된 관통공을 통해 제1,3,5,6 다이 미들핀(111,311,411,511)이 종방향으로 이동가능하게 설치되며, 상단부에는 내부에 형성된 관통공을 통해 각 소재와 제1,3,4,5 다이 핀(114,314,414,514)이 종방향으로 이동가능하게 설치되는 제1,3,4,5 다이 인서트(116,316,416,516)가 설치된 제1,3,4,5 다이 케이스(115,415,515,615)와, 상기 제1,3,4,5 다이 인서트(116,315,415,516)의 내부로 삽입가능하도록 종방향으로 이동하도록 설치되는 제1,3,4,5 펀치 핀(121,321,421,521)과, 상기 제1,3,4,5 펀치 핀(121,321,421,521)이 고정되는 제1,3,4,5 펀치 케이스(122,322,422,522)로 이루어지는 것을 특징으로 한다.",ko,한국(KO),공개,"['B21K-001/20', 'B21J-005/08', 'B21J-009/02', 'B21J-013/06', 'B21J-009/06', 'B21J-005/02', 'B21J-013/02', 'B21J-005/12']",2022-06-24,10-2022-0086768,2020-12-16,10-2020-0176660,http://click.ndsl.kr/servlet/OpenAPIDetailView?keyValue=08497314&target=KUPA&cn=KOR1020200176660
1351209045,BGA 반도체패키지의 전자파 차폐막 형성 공정용 테이프,"본 발명은 BGA 반도체패키지의 전자파 차폐막 형성 공정용 테이프 및 이의 제조방법에 관한 것으로써, 보다 상세하게는 종래의 기술보다 BGA 반도체패키지의 전자파 차폐막 형성 공정 중 발생하는 BGA 반도체패키지의 불량률을 현저히 저감할 수 있는 BGA 반도체패키지의 전자파 차폐막 형성 공정용 테이프 및 이의 제조방법에 관한 것이다.",ko,한국(KO),공개,"['C09J-183/04', 'C09J-007/38', 'H01L-023/495', 'H01L-023/498', 'H01L-023/552', 'C09J-133/00', 'B32B-015/09', 'C09J-007/29']",2020-07-23,10-2020-0088741,2019-01-15,10-2019-0005428,http://click.ndsl.kr/servlet/OpenAPIDetailView?keyValue=08497314&target=KUPA&cn=KOR1020190005428
1241904947,교량용 가설인도,"본 발명은 교량의 차도의 양쪽에 설치되는 연석에 지지되는 인도에 관한 것으로, 길이방향에 대하여 수직으로 4각 관통공들이 형성되고, 상기 4각 관통공들의 내벽에 부싱이 설치되는 연석; 일단부가 상기 4각 관통공의 입구에 일치되도록 설치되며 타단부가 상기 부싱을 관통하여 외측으로 돌출되도록 설치되는 4각 파이프와, 상기 4각 파이프의 일단부에 설치되어 상기 연석의 측면에 접촉되어 지지되는 지지원판(31)과, 상기 4각 파이프의 끝단부에 설치되는 캡으로 이루어지는 거더; 상기 연석의 측면에 설치되는 앙카; 일단부가 상기 앙카에 결합되고, 타단부가 상기 캡에 결합되며, 상기 4각 파이프 내부를 관통하는 와이어; 상기 거더의 상부에 설치되는 보행판부를 포함하는 구성으로 이루어진다.",ko,한국(KO),공개,"['E01C-001/00', 'E01D-019/10']",2017-01-25,10-2017-0009061,2015-07-15,10-2015-0100451,http://click.ndsl.kr/servlet/OpenAPIDetailView?keyValue=08497314&target=KUPA&cn=KOR1020150100451
1050302894,기판 처리 장치 ,"본 발명은 기판 처리 장치에 관한 것으로서, 보다 상세하게는 기판 전면에서의 공정 균일도를 향상시킬 수 있는 기판 처리 장치에 관한 것이다.본 발명의 일실시예에 따른 기판 처리 장치는 기판이 적재되는 기판 보트; 상기 기판 보트에 적재된 기판의 처리 공정이 수행되는 반응 튜브; 상기 반응 튜브의 일측에 제공되는 분사 노즐을 통해 상기 반응 튜브의 내부에 공정 가스를 공급하는 가스공급부; 상기 반응 튜브의 외부에 상기 반응 튜브의 둘레를 따라 제공되고, 상기 반응 튜브의 둘레를 따라 분할하여 상기 반응 튜브를 각각 독립적으로 가열하는 복수의 수직가열부로 구성되는 히터부; 및 상기 히터부를 제어하는 제어부를 포함할 수 있다.",ko,한국(KO),등록,"['H01L-021/60', 'H01L-021/324', 'H01L-021/67', 'H01L-021/54', 'H01L-021/66', 'H01L-021/22']",,,2015-12-28,10-2015-0187865,http://click.ndsl.kr/servlet/OpenAPIDetailView?keyValue=08497314&target=KPTN&cn=KOR1020150187865
1201100243,인라인 자동 ＯＬＢ／ＣＯＧ 공용 본딩장치 ,"본 발명은 OLB(outer lead bonding) 본딩방식 및 COG(chip on glass) 본딩방식을 공용화하고 서로 다른 유형의 반도체칩을 효율적으로 본딩 생산함을 제공하도록, 개개의 패널을 로딩하는 패널로딩부와; 상기 패널 상에 부착할 실장대상인 반도체칩을 공급하되 플렉시블(flexible) 타입 또는 리지드(rigid) 타입의 반도체칩 중 하나를 선택적으로 공급하는 칩공급부와; 상기 패널로딩부로부터 로딩한 상기 패널의 일면에 이방성 도전 필름을 부착하는 ACF본딩부와; 상기 칩공급부로부터 반도체칩이 공급되되 상기 ACF본딩부에서 이방성 도전 필름이 부착된 패널 상에 반도체칩을 예비로 실장토록 본딩하는 프리본딩부와; 상기 프리본딩부로부터 반도체칩이 예비 실장된 상태로 공급된 패널 상에 상기 반도체칩을 최종적으로 실장토록 본딩하는 메인본딩부와; 상기 패널로딩부, ACF본딩부, 프리본딩부, 메인본딩부 사이마다 배치되어 패널을 순차적으로 공급하되 패널을 픽업 이송가능하게 구비하는 패널이송부와; 상기 패널로딩부, 칩공급부, ACF본딩부, 프리본딩부, 메인본딩부, 패널이송부에 각각 구동 제어신호를 인가하여 제어하되 상기 칩공급부에 플렉시블 타입 또는 리지드 타입 중 공정유형을 설정하여 선택적인 제어신호를 인가하도록 제어하는 제어부;를 포함하는 인라인 자동 OLB/COG 공용 본딩장치를 제공한다.",ko,한국(KO),공개,"['H01L-021/66', 'H01L-023/00', 'H01L-021/677', 'H01L-021/68']",2017-06-22,10-2017-0070349,2015-12-11,10-2015-0177290,http://click.ndsl.kr/servlet/OpenAPIDetailView?keyValue=08497314&target=KUPA&cn=KOR1020150177290
1231800349,녹방지피막이 형성된 거푸집용 세파타이 제조방법,"본 발명은 표면에 녹방지피막이 일정두께로 형성된 콘크리트 거푸집용 세파타이 제조방법에 관한 것으로 보다 구체적인 것은, 세파타이 수나사부와 부착부에 수분과 접촉되어도 녹이 슬지 않는 녹방지피막을 형성시켜 녹물을 방지하고, 내구성을 높일 수 있게 한 것이다.",ko,한국(KO),등록,"['B21H-003/02', 'E04G-017/06', 'B21F-001/02', 'C09D-005/08']",,,2022-03-31,10-2022-0040500,http://click.ndsl.kr/servlet/OpenAPIDetailView?keyValue=08497314&target=KPTN&cn=KOR1020220040500
1101809736,제품 품질 관리 시스템 및 방법,본 발명의 일 실시예에 따른 제품 품질 관리 시스템은 검사 대상 제품의 모델명 및 각 모델의 장식물별 정상 수량을 포함하는 생산 정보를 데이터베이스 테이블에 저장하는 메모리부; 상기 검사 대상 제품의 영상을 촬영하는 영상 촬영부; 및 상기 데이터베이스 테이블에 저장된 생산 정보를 기반으로 상기 영상을 분석하여 상기 검사 대상 제품으로부터 이물질 및 장식물별 수량을 검출하는 분석 엔진부를 포함한다.,ko,한국(KO),공개,"['G06T-007/00', 'G06N-020/00', 'G05B-019/418', 'G06Q-050/04']",2021-03-22,10-2021-0031569,2019-09-11,10-2019-0112770,http://click.ndsl.kr/servlet/OpenAPIDetailView?keyValue=08497314&target=KUPA&cn=KOR1020190112770
6172900041,가방용 벨트 끈 체결 버클,''가방용 벨트 끈 체결 버클의 형상과 모양의 결합을 디자인창작내용의 요점으로 함. ,ko,한국(KO),등록디자인,,,,2021-09-30,30-2021-0046511,http://click.ndsl.kr/servlet/OpenAPIDetailView?keyValue=08497314&target=KPAT&cn=KOR3020210046511
1200803901,하천의 수질오염을 개선할 수 있는 원형 스크린 여과장치를 이용한 무동력 비점오염 저감 장치,"본 발명은 비점 오염 저감 장치에 관한 것으로, 보다 상세하게는 원통형으로 이루어진 원형 스크린을 이용해 오염수에서 이물질을 용이하게 여과하고, 원형 스크린의 타공홀이 순차적으로 작아지도록 여러 단계의 여과조를 구비하여 이물질의 크기에 따라 여과가 용이하며, 최종 단계에서는 흡착 필터를 이용해 미세한 이물질도 제거하여 여과 효율을 높일 수 있는 하천의 수질오염을 개선할 수 있는 원형 스크린 여과장치를 이용한 무동력 비점오염 저감 장치에 관한 것이다.이를 위해 본 발명의 일실시예에 따른 하천의 수질오염을 개선할 수 있는 원형 스크린 여과장치를 이용한 무동력 비점오염 저감 장치는, 비점오염수가 유입되어 협잡물을 여과하는 제1 여과조, 상기 제1 여과조에서 여과된 비점오염수에서 여과되지 않은 이물질을 여과하는 제2 여과조 및 상기 제2 여과조에서 여과되어 이송된 비점오염수에서 잔여 이물질을 제거하는 제3 여과조를 포함함에 있어서, 상기 제1 여과조, 제2 여과조, 제3 여과조에는 각각 원형으로 이루어지되, 순차적으로 작은 크기의 타공홀이 형성된 원형 스크린이 각각 구비된다. ",ko,한국(KO),등록,"['B01D-035/02', 'E03F-005/14']",,,2020-10-28,10-2020-0141021,http://click.ndsl.kr/servlet/OpenAPIDetailView?keyValue=08497314&target=KPTN&cn=KOR1020200141021
1250408934,디지털비디오레코더(DVR)용 주변장치 터미널카드,"PCI카드의 기본형상에 알람, 릴레이, 센서 등 외부장치와 접속하는 다수의 외측 포트와, 메인기판에 접속하는 기판측에 커넥터를 결합한 DVR용 주변장치 터미널카드의 형상과 모양의 결합을 의장 창작의 요점으로함.",ko,한국(KO),등록디자인,,,,2002-08-05,30-2002-0022386,http://click.ndsl.kr/servlet/OpenAPIDetailView?keyValue=08497314&target=KPAT&cn=KOR3020020022386
6814704972,마이크로웨이브 신호를 이용한 물질 분석 장치,"본 발명은 마이크로웨이브 신호를 이용한 물질 분석 장치에 관한 것이다.본 발명의 일 실시예에 따른 마이크로웨이브 신호를 이용한 물질 분석 장치는, 마이크로웨이브 신호를 발생하는 신호발생기와 상기 마이크로웨이브 신호를 수신하는 신호수신기를 포함하는 제어기; 및 상기 마이크로웨이브 신호를 송수신하는 송신 안테나 및 수신 안테나를 포함하고, 유전 특성에 의해 특정 주파수의 감쇠를 야기하는 물질을 포함하는 측정 대상에 대한 측정이 수행되는 측정기;를 포함하고, 상기 측정기는, 환형으로 형성되어 일 방향으로 갈수록 직경이 증가되는 제1면; 및 상기 제1면과 함께 측정 대상을 수용할 수 있는 수용부를 형성하고, 환형으로 형성되어 일 방향으로 갈수록 직경이 감소되는 제2면;을 포함하는 것을 특징으로 한다.",ko,한국(KO),등록,"['G01N-029/036', 'G01N-029/032', 'G01N-029/12', 'G01N-022/00', 'G01N-029/11']",2019-03-12,10-2019-0025776,2017-09-01,10-2017-0111673,http://click.ndsl.kr/servlet/OpenAPIDetailView?keyValue=08497314&target=KPTN&cn=KOR1020170111673
7424705689,냉동치료장치 및 이에 이용되는 핸드피스,"본 발명은 피부 병변의 치료를 위하여 냉각가스를 피부 속으로 주입하여 피부 내부의 분비 기관을 냉각시킴으로써 피부 병변의 원인이 되는 균의 증식을 억제시킬 수 있으며, 상용의 냉각가스 용기를 그대로 이용할 수 있고, 구성이 간단하고 장비의 사이즈를 소형화할 수 있으며, 냉각가스의 주입 과정에서 중공니들을 보호하고 가스 누설을 방지할 수 있도록 하는 냉동치료장치 및 이에 이용되는 핸드피스를 제공하기 위한 것이다.",ko,한국(KO),등록,"['A61M-035/00', 'A61M-019/00', 'A61B-018/02', 'A61F-007/00']",2021-02-10,10-2021-0014962,2019-07-31,10-2019-0093094,http://click.ndsl.kr/servlet/OpenAPIDetailView?keyValue=08497314&target=KPTN&cn=KOR1020190093094
1244702965,다축 다이아몬드 에지 엔드밀,"본 발명은 다축 다이아몬드 에지 엔드밀에 관한 것으로, 그 구성은, 원기둥으로 형성되는 축몸체부와, 상기 축몸체부의 선단의 측면에 상기 축몸체부의 선단의 중심에 대하여 일정한 축각도를 가지는 에지팁부와, 상기 축몸체부의 선단의 측면에 상기 축몸체부의 선단의 중심에 대하여 일정한 축각도를 가지도록 홈이 형성되는 체결홈을 포함하고, 상기 에지팁부는 상기 체결홈에 삽입되어 접합고정되는 것을 특징으로 한다. ",ko,한국(KO),등록,"['B23C-005/10', 'B23C-003/00']",,,2022-02-04,10-2022-0015041,http://click.ndsl.kr/servlet/OpenAPIDetailView?keyValue=08497314&target=KPTN&cn=KOR1020220015041
1050303412,사파이어 커버글라스 양면 연마용 연마제 조성 방법,"본 발명은 사파이어를 이용하여 스마트폰, 스마트워치등에 적용될 수 있는 스마트디바이스용 사파이어 크리스탈 커버를 제조함에 있어 현재 개발되어진 단면연마의 단점을 해결하기 위한 양면연마 방법에 관한 것으로, 거칠게 다듬어진 커버 소재를 일정한 두께로 연마하는 래핑과; 일정한 조도와 정밀한 두께로 연마하는 Hard 폴리싱 단계; 최종적으로 스마트디바이스용 커버 소재로 사용 할 수 있는 수준의 조도, 두께로 가공하는 Final 폴리싱 단계에 사용되어 지는 연마제으 입자 크기와 연마제 혼합 비율을 포함한다.이러한 본 발명은 사파이어를 이용한 커버소재를 저렴한 비용으로 연마함으로서 기존 Glass 소재로 적용되고 있는 스마트디바이스용 커버소재를 대체 할 수 있는 기술을 제공 할 수 있도록 한 것이다. ",ko,한국(KO),공개,"['B24B-037/08', 'B24B-057/00', 'B24B-007/24', 'B24B-009/08']",2018-01-12,10-2018-0004469,2016-07-04,10-2016-0084048,http://click.ndsl.kr/servlet/OpenAPIDetailView?keyValue=08497314&target=KUPA&cn=KOR1020160084048
1278004402,라벨,본 디자인 '라벨'의 형상과 모양 및 색채의 결합을 디자인 창작내용의 요점으로 함. ,ko,한국(KO),등록디자인,,,,2022-08-31,30-2022-0035414,http://click.ndsl.kr/servlet/OpenAPIDetailView?keyValue=08497314&target=KPAT&cn=KOR3020220035414
5603304655,석판의 상면 엠보싱 가공처리 방법,"본 발명은 석판의 표면을 가공하는 방법에 있어서, 석재를 직사각 육면체로 절단하여 일정높이를 갖으면서 상면과 하면이 사각형 형태를 이루도록 형성된 석판을 제조하는 단계(S110);와, 상기 육면체의 석판에서 상면을 연마하는 1차 연마단계(S120);와, 상기 연마한 상면을 정밀 연마하는 2차 연마단계(S160);를 통해 석판의 상면을 가공하는 것을 특징으로 하는 석판의 상면 가공방법이 제공된다. ",ko,한국(KO),등록,"['B28D-001/30', 'B24B-007/22', 'B28D-001/32', 'B24B-001/00', 'B24B-029/00']",2022-03-24,10-2022-0037255,2020-09-17,10-2020-0119969,http://click.ndsl.kr/servlet/OpenAPIDetailView?keyValue=08497314&target=KPTN&cn=KOR1020200119969
1293308983,불법복제방지 및 전송 추적 모니터링 방법 및 시스템,"불법복제방지 및 전송 추적 모니터링 방법 및 시스템이 제시된다. 본 발명에서 제안하는 불법복제방지 및 전송 추적 모니터링 방법은 원문 파일에 대한 다운로드, 조회 및 로깅 이벤트 발생 시 로그 수집기를 통해 로그 정보를 수집하는 단계, 상기 수집된 로그 정보를 이용하여 로그 분석부가 로그 분석을 수행하는 단계, 다운로드 실적 및 로깅 이벤트 발생 이력을 포함하는 로그분석 결과에 따른 통계 정보를 생성하여 저장하는 단계, 상기 저장된 통계 정보를 이용하여 원문 파일에 대한 저작권 정보의 이용을 추적하고 모니터링 하는 단계를 포함한다.",ko,한국(KO),공개,"['G06F-021/50', 'G06F-021/60', 'G06F-021/62', 'G06F-021/64', 'G06F-021/16']",2017-08-03,10-2017-0089331,2016-01-26,10-2016-0009611,http://click.ndsl.kr/servlet/OpenAPIDetailView?keyValue=08497314&target=KUPA&cn=KOR1020160009611
1232106353,마스크,본원 마스크의 형상 및 모양의 결합을 디자인 창작내용의 요점으로 함.        ,ko,한국(KO),등록디자인,,,,2022-08-04,30-2022-0031653,http://click.ndsl.kr/servlet/OpenAPIDetailView?keyValue=08497314&target=KPAT&cn=KOR3020220031653
1052204614,"개인 맞춤형 화장품 제조, 판매기 및 이를 이용한 화장품 제조, 판매방법","본 발명은 개인 맞춤형 화장품 제조, 판매기 및 이를 이용한 화장품 제조, 판매방법에 관한 것으로서, 다양한 소비자의 피부에 적합한 화장품을 안전하고 청정한 상태에서 자동으로 생산하여 판매할 수 있도록 하는 데 그 목적이 있다.이를 위하여 본 발명에 따른 화장품 제조, 판매기는, 하우징(100)과, 액상의 화장품 원료를 공급하는 원료 공급부(200)와, 화장품 용기를 공급하는 용기 공급부(300)와, 용기에 화장품 원료를 주입하는 원료 주입부(600)와, 상기 용기 공급부(300)로부터 용기를 픽업하여 정해진 위치에 안착시키는 다관절 로봇(400)과, 화장품 원료가 주입된 용기를 교반시키는 교반기(700)와, 제조가 완료된 화장품을 하우징(100)의 외부로 배출하는 화장품 배출구(191)를 포함하여 이루어지는 개인 맞춤형 화장품 제조, 판매기에 있어서, 상기 원료 공급부(200)는, 액상의 화장품 원료가 충전된 복수의 원료 파우치(220)와, 상기 각 원료 파우치(220)의 상부를 매달기 위한 복수의 후크(280)와, 상기 각 후크(280)의 상부에 구비되어 각 원료 파우치(220)의 원료 잔량을 감지하기 위한 복수의 잔량확인 로드셀(210)과, 상기 원료 파우치(220) 내부의 원료를 원료 주입부(600)로 이송시키기 위한 복수의 펌프와, 상기 복수의 펌프를 각각 구동하기 위한 복수의 구동모터를 포함하여 구성되는 것을 특징으로 한다.",ko,한국(KO),등록,"['G06F-003/0488', 'A45D-044/00', 'G06K-009/00', 'G07F-017/00', 'G07F-009/00', 'H04N-005/225', 'G06Q-030/06', 'B65B-003/28', 'B65B-003/12', 'B65B-043/42', 'G07F-011/70']",,,2021-11-23,10-2021-0161808,http://click.ndsl.kr/servlet/OpenAPIDetailView?keyValue=08497314&target=KPTN&cn=KOR1020210161808
1058200100,공정 모니터링용 계측 시스템,"챔버 내에서 부품을 처리하여 가스상 물질을 포함하는 가스 혼합물을 발생시키는 처리 장치의 공정 상태를 계측할 수 있는 계측 시스템은, 상기 챔버로부터 상기 가스상 물질을 포함하는 가스 혼합물을 배기시키는 배기관에 선택적으로 연통하여, 소정 시간 또는 소정 용적 만큼 상기 배기관으로부터 가스 혼합물을 샘플링하는 샘플링부, 및 상기 샘플링부에 의해 샘플링된 가스 혼합물에 포함된 가스상 물질을 성분 별로 분리 검출하는 검출부를 포함한다. ",ko,한국(KO),공개,"['G01N-001/24', 'G01N-021/31', 'H01L-021/67', 'G01N-021/33', 'H01L-021/66', 'G01N-001/22']",2022-05-24,10-2022-0066833,2021-11-01,10-2021-0147802,http://click.ndsl.kr/servlet/OpenAPIDetailView?keyValue=08497314&target=KUPA&cn=KOR1020210147802
1221307945,창틀용 프레임 조립체,"본 발명은 내측 및 외측프레임 사이에 단열부재를 견고하게 결합하기 위한 결합방식을 개선하여 작업이 매우 신속하고 편리하게 이루어짐과 동시에, 결합력을 강화시켜 내측 및 외측프레임이 견고한 결합상태를 유지할 수 있으며, 단열성능을 더욱 높여 품질을 향상시킬 수 있는 창틀용 프레임 조립체를 제공한다. 본 발명의 창틀용 프레임 조립체는, 내측프레임과 외측프레임의 대향면에 결합홈을 가지는 결합부를 각각 형성하고, 상기 양측 결합홈의 삽입구는 동일방향을 향하도록 형성하되, 내측프레임과 외측프레임의 대향면이 마주하는 방향에 대하여 직각방향을 향하도록 형성하고, 상기 단열부재에는 상기 내측 및 외측프레임의 대향면에 맞닿아 접하는 양측 기준면과, 상기 양측 기준면이 내측 및 외측프레임의 대향면에 맞닿은 상태에서 상기 양측 결합홈의 삽입구를 향하여 돌출형성되고 결합홈에 억지끼워맞춤 가능하게 형성된 양측 결합돌기를 구비하며, 상기 내측 및 외측프레임의 대향면에 단열부재의 양측 기준면을 맞닿게 배치하는 것에 의해 내측 및 외측프레임이 소정간격으로 유지됨과 동시에, 단열부재의 양측 결합돌기가 양측 결합홈의 삽입구 앞에 위치하여, 단열부재의 가압으로 결합돌기를 결합홈에 억지끼워맞춤시킴으로써 내측 및 외측프레임가 단열부재에 의해 견고하게 결합되게 한 것이다.",ko,한국(KO),등록,"['E06B-003/263', 'E06B-001/36', 'E06B-003/267']",2021-12-24,10-2021-0156049,2020-06-17,10-2020-0073720,http://click.ndsl.kr/servlet/OpenAPIDetailView?keyValue=08497314&target=KPTN&cn=KOR1020200073720
